seq_index,start_position,end_position
2701,42,51
2701,74,81
3316,0,9
3316,32,39
1057,42,51
1057,74,81
3166,28,37
3166,60,67
1847,51,60
1847,83,90
456,51,60
456,83,90
2862,51,60
2862,83,90
411,35,44
411,67,74
368,51,60
368,83,90
2555,51,60
2555,83,90
1581,30,39
1581,62,69
596,51,60
596,83,90
3306,13,22
3306,45,52
1383,51,60
1383,83,90
1171,28,37
1171,60,67
1528,51,60
1528,83,90
424,51,60
424,83,90
3317,12,21
3317,44,51
2281,37,46
2281,69,76
2496,51,60
2496,83,90
16,51,60
16,83,90
959,14,23
959,46,53
959,60,69
959,92,99
492,51,60
492,83,90
1193,51,60
1193,83,90
2365,51,60
2365,83,90
173,72,81
173,104,111
1270,51,60
1270,83,90
1315,51,60
1315,83,90
2941,6,15
2941,38,45
2467,2,11
2467,34,41
2820,5,14
2820,37,44
2820,34,43
2820,66,73
2284,60,69
2284,92,99
3255,29,38
3255,61,68
1365,51,60
1365,83,90
996,24,33
996,56,63
3263,63,72
3263,95,102
141,14,23
141,46,53
997,51,60
997,83,90
2901,30,39
2901,62,69
2891,24,33
2891,56,63
2776,6,15
2776,38,45
2776,51,60
2776,83,90
958,72,81
958,104,111
1497,51,60
1497,83,90
2688,37,46
2688,69,76
1381,51,60
1381,83,90
572,15,24
572,47,54
2436,6,15
2436,38,45
2137,63,72
2137,95,102
1446,51,60
1446,83,90
1099,31,40
1099,63,70
404,51,60
404,83,90
442,51,60
442,83,90
1508,51,60
1508,83,90
1199,51,60
1199,83,90
3276,51,60
3276,83,90
64,51,60
64,83,90
