seq_index,start_position,end_position
153,51,60
153,84,91
117,51,60
117,84,91
161,51,60
161,84,91
79,60,69
79,93,100
366,51,60
366,84,91
2681,51,60
2681,84,91
3241,51,60
3241,84,91
84,51,60
84,84,91
1581,29,38
1581,62,69
1871,40,49
1871,73,80
1408,28,37
1408,61,68
648,51,60
648,84,91
2852,0,9
2852,33,40
796,51,60
796,84,91
428,51,60
428,84,91
2032,51,60
2032,84,91
2538,51,60
2538,84,91
137,34,43
137,67,74
169,51,60
169,84,91
308,51,60
308,84,91
1870,60,69
1870,93,100
3248,12,21
3248,45,52
472,51,60
472,84,91
215,51,60
215,84,91
1484,14,23
1484,47,54
1211,13,22
1211,46,53
408,51,60
408,84,91
1327,33,42
1327,66,73
3350,51,60
3350,84,91
3423,51,60
3423,84,91
1931,51,60
1931,84,91
338,51,60
338,84,91
559,51,60
559,84,91
3486,51,60
3486,84,91
147,13,22
147,46,53
858,32,41
858,65,72
2776,5,14
2776,38,45
2048,34,43
2048,67,74
313,51,60
313,84,91
791,51,60
791,84,91
3353,30,39
3353,63,70
680,13,22
680,46,53
3060,37,46
3060,70,77
3130,30,39
3130,63,70
2095,51,60
2095,84,91
955,51,60
955,84,91
826,51,60
826,84,91
2266,30,39
2266,63,70
2938,67,76
2938,100,107
2343,13,22
2343,46,53
1099,30,39
1099,63,70
836,51,60
836,84,91
2265,61,70
2265,94,101
2589,14,23
2589,47,54
553,51,60
553,84,91
945,51,60
945,84,91
2138,51,60
2138,84,91
604,51,60
604,84,91
1788,14,23
1788,47,54
224,51,60
224,84,91
