seq_index,start_position,end_position
1895,31,40
1895,79,86
153,18,27
153,66,73
1915,28,37
1915,76,83
1273,51,60
1273,99,106
2050,25,34
2050,73,80
3127,11,20
3127,59,66
753,51,60
753,99,106
137,51,60
137,99,106
1704,42,51
1704,90,97
1638,31,40
1638,79,86
379,51,60
379,99,106
2961,44,53
2961,92,99
2678,51,60
2678,99,106
215,51,60
215,99,106
1996,51,60
1996,99,106
674,6,15
674,54,61
2099,51,60
2099,99,106
3530,51,60
3530,99,106
177,51,60
177,99,106
467,51,60
467,99,106
805,51,60
805,99,106
2527,51,60
2527,99,106
3063,18,27
3063,66,73
1570,51,60
1570,99,106
2141,51,60
2141,99,106
2419,51,60
2419,99,106
3401,51,60
3401,99,106
3210,18,27
3210,66,73
1186,51,60
1186,99,106
847,51,60
847,99,106
1585,42,51
1585,90,97
955,26,35
955,74,81
955,32,41
955,80,87
955,51,60
955,99,106
2938,33,42
2938,81,88
1446,35,44
1446,83,90
1458,15,24
1458,63,70
3367,39,48
3367,87,94
3367,51,60
3367,99,106
2546,51,60
2546,99,106
945,44,53
945,92,99
41,51,60
41,99,106
2193,51,60
2193,99,106
