seq_index,start_position,end_position
1174,21,30
1174,46,53
153,41,50
153,66,73
1915,51,60
1915,76,83
2283,16,25
2283,41,48
1677,21,30
1677,46,53
1677,43,52
1677,68,75
3066,5,14
3066,30,37
2923,22,31
2923,47,54
1537,7,16
1537,32,39
580,73,82
580,98,105
2611,76,85
2611,101,108
3009,68,77
3009,93,100
1139,51,60
1139,76,83
2582,20,29
2582,45,52
1960,6,15
1960,31,38
1351,79,88
1351,104,111
1484,22,31
1484,47,54
2618,35,44
2618,60,67
1996,74,83
1996,99,106
2790,72,81
2790,97,104
1352,51,60
1352,76,83
2467,9,18
2467,34,41
2820,5,14
2820,30,37
1087,21,30
1087,46,53
1593,40,49
1593,65,72
1213,68,77
1213,93,100
999,51,60
999,76,83
340,51,60
340,76,83
1755,51,60
1755,76,83
1363,3,12
1363,28,35
1186,21,30
1186,46,53
779,51,60
779,76,83
2888,36,45
2888,61,68
2431,38,47
2431,63,70
1249,21,30
1249,46,53
1212,51,60
1212,76,83
1973,12,21
1973,37,44
2625,34,43
2625,59,66
2186,51,60
2186,76,83
2038,51,60
2038,76,83
254,51,60
254,76,83
