seq_index,start_position,end_position
1027,54,61
1027,62,73
1027,101,108
86,54,61
86,62,73
86,101,108
663,54,61
663,62,73
663,101,108
145,54,61
145,62,73
145,101,108
1776,54,61
1776,62,73
1776,101,108
477,54,61
477,62,73
477,101,108
26,54,61
26,62,73
26,101,108
1002,54,61
1002,62,73
1002,101,108
1002,55,62
1002,63,74
1002,102,109
261,54,61
261,62,73
261,101,108
261,55,62
261,63,74
261,102,109
2195,54,61
2195,62,73
2195,101,108
2734,55,62
2734,63,74
2734,102,109
168,55,62
168,63,74
168,102,109
541,54,61
541,62,73
541,101,108
2,54,61
2,62,73
2,101,108
2547,54,61
2547,62,73
2547,101,108
312,55,62
312,63,74
312,102,109
1984,54,61
1984,62,73
1984,101,108
621,55,62
621,63,74
621,102,109
2174,54,61
2174,62,73
2174,101,108
5,55,62
5,63,74
5,102,109
682,55,62
682,63,74
682,102,109
978,55,62
978,63,74
978,102,109
