seq_index,start_position,end_position
1952,38,45
1952,64,75
1952,96,107
1661,38,45
1661,64,75
1661,96,107
58,38,45
58,64,75
58,96,107
365,38,45
365,64,75
365,96,107
3569,38,45
3569,64,75
3569,96,107
249,37,44
249,63,74
249,95,106
1921,38,45
1921,64,75
1921,96,107
586,38,45
586,64,75
586,96,107
17,38,45
17,64,75
17,96,107
303,37,44
303,63,74
303,95,106
303,38,45
303,64,75
303,96,107
211,38,45
211,64,75
211,96,107
1907,38,45
1907,64,75
1907,96,107
1864,38,45
1864,64,75
1864,96,107
178,38,45
178,64,75
178,96,107
2066,38,45
2066,64,75
2066,96,107
2086,38,45
2086,64,75
2086,96,107
607,38,45
607,64,75
607,96,107
407,38,45
407,64,75
407,96,107
595,38,45
595,64,75
595,96,107
86,35,42
86,61,72
86,93,104
219,38,45
219,64,75
219,96,107
2210,16,23
2210,42,53
2210,74,85
237,38,45
237,64,75
237,96,107
1874,38,45
1874,64,75
1874,96,107
287,37,44
287,63,74
287,95,106
521,38,45
521,64,75
521,96,107
1780,38,45
1780,64,75
1780,96,107
145,38,45
145,64,75
145,96,107
1776,35,42
1776,61,72
1776,93,104
1034,38,45
1034,64,75
1034,96,107
1544,38,45
1544,64,75
1544,96,107
1950,38,45
1950,64,75
1950,96,107
477,37,44
477,63,74
477,95,106
26,38,45
26,64,75
26,96,107
674,38,45
674,64,75
674,96,107
1109,38,45
1109,64,75
1109,96,107
310,36,43
310,62,73
310,94,105
310,37,44
310,63,74
310,95,106
633,38,45
633,64,75
633,96,107
261,37,44
261,63,74
261,95,106
1132,38,45
1132,64,75
1132,96,107
599,38,45
599,64,75
599,96,107
2058,38,45
2058,64,75
2058,96,107
589,38,45
589,64,75
589,96,107
2011,38,45
2011,64,75
2011,96,107
519,16,23
519,42,53
519,74,85
1794,38,45
1794,64,75
1794,96,107
829,38,45
829,64,75
829,96,107
1820,38,45
1820,64,75
1820,96,107
624,38,45
624,64,75
624,96,107
2094,37,44
2094,63,74
2094,95,106
844,38,45
844,64,75
844,96,107
570,37,44
570,63,74
570,95,106
1673,17,24
1673,43,54
1673,75,86
362,38,45
362,64,75
362,96,107
621,38,45
621,64,75
621,96,107
5,38,45
5,64,75
5,96,107
440,38,45
440,64,75
440,96,107
322,38,45
322,64,75
322,96,107
3004,38,45
3004,64,75
3004,96,107
509,38,45
509,64,75
509,96,107
865,38,45
865,64,75
865,96,107
139,38,45
139,64,75
139,96,107
69,38,45
69,64,75
69,96,107
349,38,45
349,64,75
349,96,107
220,17,24
220,43,54
220,75,86
