seq_index,start_position,end_position
57,66,73
57,91,102
57,102,109
159,66,73
159,91,102
159,102,109
428,66,73
428,91,102
428,102,109
664,66,73
664,91,102
664,102,109
476,66,73
476,91,102
476,102,109
769,66,73
769,91,102
769,102,109
1886,66,73
1886,91,102
1886,102,109
870,66,73
870,91,102
870,102,109
1241,66,73
1241,91,102
1241,102,109
87,65,72
87,90,101
87,101,108
571,66,73
571,91,102
571,102,109
745,44,51
745,69,80
745,80,87
177,65,72
177,90,101
177,101,108
498,66,73
498,91,102
498,102,109
72,66,73
72,91,102
72,102,109
164,66,73
164,91,102
164,102,109
746,65,72
746,90,101
746,101,108
784,66,73
784,91,102
784,102,109
96,66,73
96,91,102
96,102,109
10,66,73
10,91,102
10,102,109
760,66,73
760,91,102
760,102,109
566,66,73
566,91,102
566,102,109
179,66,73
179,91,102
179,102,109
841,66,73
841,91,102
841,102,109
3130,45,52
3130,70,81
3130,81,88
70,66,73
70,91,102
70,102,109
207,66,73
207,91,102
207,102,109
993,66,73
993,91,102
993,102,109
778,66,73
778,91,102
778,102,109
442,66,73
442,91,102
442,102,109
82,66,73
82,91,102
82,102,109
2958,66,73
2958,91,102
2958,102,109
2087,66,73
2087,91,102
2087,102,109
864,66,73
864,91,102
864,102,109
148,66,73
148,91,102
148,102,109
