seq_index,start_position,end_position
718,55,62
718,89,100
718,102,109
262,55,62
262,89,100
262,102,109
801,55,62
801,89,100
801,102,109
659,54,61
659,88,99
659,101,108
493,55,62
493,89,100
493,102,109
329,55,62
329,89,100
329,102,109
532,55,62
532,89,100
532,102,109
57,55,62
57,89,100
57,102,109
159,55,62
159,89,100
159,102,109
428,55,62
428,89,100
428,102,109
476,55,62
476,89,100
476,102,109
1393,55,62
1393,89,100
1393,102,109
21,55,62
21,89,100
21,102,109
135,55,62
135,89,100
135,102,109
769,55,62
769,89,100
769,102,109
1886,55,62
1886,89,100
1886,102,109
225,55,62
225,89,100
225,102,109
334,55,62
334,89,100
334,102,109
170,55,62
170,89,100
170,102,109
1241,55,62
1241,89,100
1241,102,109
87,54,61
87,88,99
87,101,108
1347,54,61
1347,88,99
1347,101,108
498,55,62
498,89,100
498,102,109
72,55,62
72,89,100
72,102,109
129,55,62
129,89,100
129,102,109
194,55,62
194,89,100
194,102,109
784,55,62
784,89,100
784,102,109
10,55,62
10,89,100
10,102,109
68,55,62
68,89,100
68,102,109
212,55,62
212,89,100
212,102,109
1658,55,62
1658,89,100
1658,102,109
566,55,62
566,89,100
566,102,109
812,55,62
812,89,100
812,102,109
179,55,62
179,89,100
179,102,109
841,55,62
841,89,100
841,102,109
70,55,62
70,89,100
70,102,109
750,55,62
750,89,100
750,102,109
778,55,62
778,89,100
778,102,109
442,55,62
442,89,100
442,102,109
82,55,62
82,89,100
82,102,109
2958,55,62
2958,89,100
2958,102,109
2087,55,62
2087,89,100
2087,102,109
864,55,62
864,89,100
864,102,109
1199,54,61
1199,88,99
1199,101,108
610,55,62
610,89,100
610,102,109
