seq_index,start_position,end_position
718,61,68
718,91,102
718,102,109
524,62,69
524,92,103
524,103,110
262,61,68
262,91,102
262,102,109
161,61,68
161,91,102
161,102,109
493,61,68
493,91,102
493,102,109
329,61,68
329,91,102
329,102,109
159,61,68
159,91,102
159,102,109
476,61,68
476,91,102
476,102,109
1393,61,68
1393,91,102
1393,102,109
135,61,68
135,91,102
135,102,109
769,61,68
769,91,102
769,102,109
225,61,68
225,91,102
225,102,109
16,60,67
16,90,101
16,101,108
334,61,68
334,91,102
334,102,109
472,61,68
472,91,102
472,102,109
870,61,68
870,91,102
870,102,109
170,61,68
170,91,102
170,102,109
571,61,68
571,91,102
571,102,109
72,61,68
72,91,102
72,102,109
129,61,68
129,91,102
129,102,109
194,61,68
194,91,102
194,102,109
784,61,68
784,91,102
784,102,109
10,61,68
10,91,102
10,102,109
760,61,68
760,91,102
760,102,109
31,60,67
31,90,101
31,101,108
566,61,68
566,91,102
566,102,109
179,61,68
179,91,102
179,102,109
841,61,68
841,91,102
841,102,109
3130,40,47
3130,70,81
3130,81,88
2095,61,68
2095,91,102
2095,102,109
70,61,68
70,91,102
70,102,109
993,61,68
993,91,102
993,102,109
750,61,68
750,91,102
750,102,109
2958,61,68
2958,91,102
2958,102,109
2087,61,68
2087,91,102
2087,102,109
1199,60,67
1199,90,101
1199,101,108
