seq_index,start_position,end_position
1952,38,45
1952,64,75
1952,94,105
1661,38,45
1661,64,75
1661,94,105
58,38,45
58,64,75
58,94,105
365,38,45
365,64,75
365,94,105
3569,38,45
3569,64,75
3569,94,105
1921,38,45
1921,64,75
1921,94,105
586,38,45
586,64,75
586,94,105
17,38,45
17,64,75
17,94,105
303,38,45
303,64,75
303,94,105
211,38,45
211,64,75
211,94,105
1934,38,45
1934,64,75
1934,94,105
1200,38,45
1200,64,75
1200,94,105
1907,38,45
1907,64,75
1907,94,105
178,38,45
178,64,75
178,94,105
2066,38,45
2066,64,75
2066,94,105
2086,38,45
2086,64,75
2086,94,105
607,38,45
607,64,75
607,94,105
407,38,45
407,64,75
407,94,105
595,38,45
595,64,75
595,94,105
320,38,45
320,64,75
320,94,105
86,38,45
86,64,75
86,94,105
1838,38,45
1838,64,75
1838,94,105
219,38,45
219,64,75
219,94,105
1874,38,45
1874,64,75
1874,94,105
1780,38,45
1780,64,75
1780,94,105
145,38,45
145,64,75
145,94,105
551,38,45
551,64,75
551,94,105
1950,38,45
1950,64,75
1950,94,105
477,37,44
477,63,74
477,93,104
674,38,45
674,64,75
674,94,105
1109,38,45
1109,64,75
1109,94,105
633,38,45
633,64,75
633,94,105
261,38,45
261,64,75
261,94,105
1132,38,45
1132,64,75
1132,94,105
599,38,45
599,64,75
599,94,105
2058,38,45
2058,64,75
2058,94,105
589,38,45
589,64,75
589,94,105
2011,38,45
2011,64,75
2011,94,105
1828,38,45
1828,64,75
1828,94,105
519,16,23
519,42,53
519,72,83
2195,38,45
2195,64,75
2195,94,105
1820,38,45
1820,64,75
1820,94,105
541,38,45
541,64,75
541,94,105
624,38,45
624,64,75
624,94,105
2,38,45
2,64,75
2,94,105
362,38,45
362,64,75
362,94,105
621,38,45
621,64,75
621,94,105
579,38,45
579,64,75
579,94,105
1935,17,24
1935,43,54
1935,73,84
5,38,45
5,64,75
5,94,105
440,38,45
440,64,75
440,94,105
322,38,45
322,64,75
322,94,105
98,38,45
98,64,75
98,94,105
3004,38,45
3004,64,75
3004,94,105
509,38,45
509,64,75
509,94,105
865,38,45
865,64,75
865,94,105
139,38,45
139,64,75
139,94,105
69,38,45
69,64,75
69,94,105
