seq_index,start_position,end_position
303,37,44
303,64,75
303,81,88
2045,54,61
2045,81,92
2045,98,105
1742,16,23
1742,43,54
1742,60,67
287,37,44
287,64,75
287,81,88
1242,37,44
1242,64,75
1242,81,88
477,37,44
477,64,75
477,81,88
310,37,44
310,64,75
310,81,88
633,35,42
633,62,73
633,79,86
43,16,23
43,43,54
43,60,67
829,35,42
829,62,73
829,79,86
1741,37,44
1741,64,75
1741,81,88
844,38,45
844,65,76
844,82,89
570,37,44
570,64,75
570,81,88
5,35,42
5,62,73
5,79,86
7,37,44
7,64,75
7,81,88
3004,35,42
3004,62,73
3004,79,86
560,35,42
560,62,73
560,79,86
