seq_index,start_position,end_position
718,55,62
718,91,102
718,102,109
262,55,62
262,91,102
262,102,109
161,55,62
161,91,102
161,102,109
493,55,62
493,91,102
493,102,109
329,55,62
329,91,102
329,102,109
57,55,62
57,91,102
57,102,109
159,55,62
159,91,102
159,102,109
428,55,62
428,91,102
428,102,109
664,55,62
664,91,102
664,102,109
476,55,62
476,91,102
476,102,109
1393,55,62
1393,91,102
1393,102,109
21,55,62
21,91,102
21,102,109
518,54,61
518,90,101
518,101,108
135,55,62
135,91,102
135,102,109
769,55,62
769,91,102
769,102,109
1886,55,62
1886,91,102
1886,102,109
225,55,62
225,91,102
225,102,109
16,54,61
16,90,101
16,101,108
334,55,62
334,91,102
334,102,109
472,55,62
472,91,102
472,102,109
870,55,62
870,91,102
870,102,109
170,55,62
170,91,102
170,102,109
1241,55,62
1241,91,102
1241,102,109
87,54,61
87,90,101
87,101,108
1347,54,61
1347,90,101
1347,101,108
571,55,62
571,91,102
571,102,109
745,33,40
745,69,80
745,80,87
498,55,62
498,91,102
498,102,109
72,55,62
72,91,102
72,102,109
129,55,62
129,91,102
129,102,109
194,55,62
194,91,102
194,102,109
746,54,61
746,90,101
746,101,108
784,55,62
784,91,102
784,102,109
10,55,62
10,91,102
10,102,109
68,55,62
68,91,102
68,102,109
760,55,62
760,91,102
760,102,109
1658,55,62
1658,91,102
1658,102,109
791,55,62
791,91,102
791,102,109
31,54,61
31,90,101
31,101,108
566,55,62
566,91,102
566,102,109
812,55,62
812,91,102
812,102,109
179,55,62
179,91,102
179,102,109
841,55,62
841,91,102
841,102,109
3130,34,41
3130,70,81
3130,81,88
2095,55,62
2095,91,102
2095,102,109
70,55,62
70,91,102
70,102,109
750,55,62
750,91,102
750,102,109
778,55,62
778,91,102
778,102,109
73,54,61
73,90,101
73,101,108
442,55,62
442,91,102
442,102,109
82,55,62
82,91,102
82,102,109
2958,55,62
2958,91,102
2958,102,109
2087,55,62
2087,91,102
2087,102,109
864,55,62
864,91,102
864,102,109
1199,54,61
1199,90,101
1199,101,108
