seq_index,start_position,end_position
1952,38,45
1952,62,73
1952,95,106
1661,38,45
1661,62,73
1661,95,106
58,38,45
58,62,73
58,95,106
365,38,45
365,62,73
365,95,106
3569,38,45
3569,62,73
3569,95,106
151,38,45
151,62,73
151,95,106
586,38,45
586,62,73
586,95,106
17,38,45
17,62,73
17,95,106
303,37,44
303,61,72
303,94,105
303,38,45
303,62,73
303,95,106
211,38,45
211,62,73
211,95,106
1934,38,45
1934,62,73
1934,95,106
1864,38,45
1864,62,73
1864,95,106
178,38,45
178,62,73
178,95,106
2066,38,45
2066,62,73
2066,95,106
2086,38,45
2086,62,73
2086,95,106
607,38,45
607,62,73
607,95,106
595,38,45
595,62,73
595,95,106
320,38,45
320,62,73
320,95,106
86,38,45
86,62,73
86,95,106
316,38,45
316,62,73
316,95,106
588,38,45
588,62,73
588,95,106
1838,38,45
1838,62,73
1838,95,106
219,38,45
219,62,73
219,95,106
237,38,45
237,62,73
237,95,106
1780,38,45
1780,62,73
1780,95,106
145,38,45
145,62,73
145,95,106
551,38,45
551,62,73
551,95,106
26,38,45
26,62,73
26,95,106
1109,38,45
1109,62,73
1109,95,106
633,38,45
633,62,73
633,95,106
261,38,45
261,62,73
261,95,106
599,38,45
599,62,73
599,95,106
22,38,45
22,62,73
22,95,106
3372,16,23
3372,40,51
3372,73,84
253,38,45
253,62,73
253,95,106
589,38,45
589,62,73
589,95,106
35,38,45
35,62,73
35,95,106
158,38,45
158,62,73
158,95,106
1828,38,45
1828,62,73
1828,95,106
2195,38,45
2195,62,73
2195,95,106
1794,38,45
1794,62,73
1794,95,106
829,38,45
829,62,73
829,95,106
1820,38,45
1820,62,73
1820,95,106
541,38,45
541,62,73
541,95,106
624,38,45
624,62,73
624,95,106
766,38,45
766,62,73
766,95,106
1307,19,26
1307,43,54
1307,76,87
1673,17,24
1673,41,52
1673,74,85
621,38,45
621,62,73
621,95,106
5,38,45
5,62,73
5,95,106
440,38,45
440,62,73
440,95,106
98,38,45
98,62,73
98,95,106
3004,38,45
3004,62,73
3004,95,106
509,38,45
509,62,73
509,95,106
1808,38,45
1808,62,73
1808,95,106
209,38,45
209,62,73
209,95,106
865,38,45
865,62,73
865,95,106
139,38,45
139,62,73
139,95,106
978,38,45
978,62,73
978,95,106
