seq_index,start_position,end_position
1952,38,45
1952,62,73
1952,88,95
1661,38,45
1661,62,73
1661,88,95
1990,38,45
1990,62,73
1990,88,95
58,38,45
58,62,73
58,88,95
365,38,45
365,62,73
365,88,95
3569,38,45
3569,62,73
3569,88,95
151,38,45
151,62,73
151,88,95
586,38,45
586,62,73
586,88,95
17,38,45
17,62,73
17,88,95
303,38,45
303,62,73
303,88,95
211,38,45
211,62,73
211,88,95
1394,38,45
1394,62,73
1394,88,95
1864,38,45
1864,62,73
1864,88,95
178,38,45
178,62,73
178,88,95
2066,38,45
2066,62,73
2066,88,95
2086,38,45
2086,62,73
2086,88,95
607,38,45
607,62,73
607,88,95
2007,38,45
2007,62,73
2007,88,95
595,38,45
595,62,73
595,88,95
320,38,45
320,62,73
320,88,95
316,38,45
316,62,73
316,88,95
588,38,45
588,62,73
588,88,95
770,38,45
770,62,73
770,88,95
219,38,45
219,62,73
219,88,95
134,38,45
134,62,73
134,88,95
237,38,45
237,62,73
237,88,95
910,38,45
910,62,73
910,88,95
1780,38,45
1780,62,73
1780,88,95
2550,38,45
2550,62,73
2550,88,95
26,38,45
26,62,73
26,88,95
1109,38,45
1109,62,73
1109,88,95
633,38,45
633,62,73
633,88,95
261,38,45
261,62,73
261,88,95
599,38,45
599,62,73
599,88,95
3372,16,23
3372,40,51
3372,66,73
253,38,45
253,62,73
253,88,95
589,38,45
589,62,73
589,88,95
35,38,45
35,62,73
35,88,95
158,38,45
158,62,73
158,88,95
863,38,45
863,62,73
863,88,95
1828,38,45
1828,62,73
1828,88,95
109,38,45
109,62,73
109,88,95
3044,38,45
3044,62,73
3044,88,95
829,38,45
829,62,73
829,88,95
1820,38,45
1820,62,73
1820,88,95
541,38,45
541,62,73
541,88,95
766,38,45
766,62,73
766,88,95
440,38,45
440,62,73
440,88,95
98,38,45
98,62,73
98,88,95
3004,38,45
3004,62,73
3004,88,95
509,38,45
509,62,73
509,88,95
558,38,45
558,62,73
558,88,95
1808,38,45
1808,62,73
1808,88,95
865,38,45
865,62,73
865,88,95
139,38,45
139,62,73
139,88,95
