seq_index,start_position,end_position
1952,30,37
1952,38,45
1952,95,106
830,24,31
830,32,39
830,89,100
1661,30,37
1661,38,45
1661,95,106
365,30,37
365,38,45
365,95,106
3569,30,37
3569,38,45
3569,95,106
151,30,37
151,38,45
151,95,106
1934,30,37
1934,38,45
1934,95,106
1200,30,37
1200,38,45
1200,95,106
1907,30,37
1907,38,45
1907,95,106
1864,30,37
1864,38,45
1864,95,106
178,30,37
178,38,45
178,95,106
2066,30,37
2066,38,45
2066,95,106
2086,30,37
2086,38,45
2086,95,106
607,30,37
607,38,45
607,95,106
407,30,37
407,38,45
407,95,106
595,30,37
595,38,45
595,95,106
86,30,37
86,38,45
86,95,106
316,30,37
316,38,45
316,95,106
588,30,37
588,38,45
588,95,106
1838,30,37
1838,38,45
1838,95,106
2012,29,36
2012,37,44
2012,94,105
237,30,37
237,38,45
237,95,106
1874,30,37
1874,38,45
1874,95,106
521,30,37
521,38,45
521,95,106
1911,28,35
1911,36,43
1911,93,104
1861,30,37
1861,38,45
1861,95,106
1950,30,37
1950,38,45
1950,95,106
477,29,36
477,37,44
477,94,105
26,30,37
26,38,45
26,95,106
633,30,37
633,38,45
633,95,106
979,24,31
979,32,39
979,89,100
1132,30,37
1132,38,45
1132,95,106
787,30,37
787,38,45
787,95,106
599,30,37
599,38,45
599,95,106
1313,9,16
1313,17,24
1313,74,85
22,30,37
22,38,45
22,95,106
3372,8,15
3372,16,23
3372,73,84
253,30,37
253,38,45
253,95,106
35,30,37
35,38,45
35,95,106
24,30,37
24,38,45
24,95,106
158,30,37
158,38,45
158,95,106
852,27,34
852,35,42
852,92,103
2195,30,37
2195,38,45
2195,95,106
2433,9,16
2433,17,24
2433,74,85
494,30,37
494,38,45
494,95,106
143,30,37
143,38,45
143,95,106
1820,30,37
1820,38,45
1820,95,106
802,30,37
802,38,45
802,95,106
624,30,37
624,38,45
624,95,106
844,30,37
844,38,45
844,95,106
1653,30,37
1653,38,45
1653,95,106
766,30,37
766,38,45
766,95,106
474,24,31
474,32,39
474,89,100
362,30,37
362,38,45
362,95,106
621,30,37
621,38,45
621,95,106
488,29,36
488,37,44
488,94,105
1935,9,16
1935,17,24
1935,74,85
3004,30,37
3004,38,45
3004,95,106
1808,30,37
1808,38,45
1808,95,106
865,30,37
865,38,45
865,95,106
451,30,37
451,38,45
451,95,106
69,30,37
69,38,45
69,95,106
978,30,37
978,38,45
978,95,106
