seq_index,start_position,end_position
1990,31,38
1990,38,45
1990,63,74
3569,31,38
3569,38,45
3569,63,74
303,31,38
303,38,45
303,63,74
1934,31,38
1934,38,45
1934,63,74
1907,31,38
1907,38,45
1907,63,74
1864,31,38
1864,38,45
1864,63,74
178,31,38
178,38,45
178,63,74
3015,35,42
3015,42,49
3015,67,78
607,31,38
607,38,45
607,63,74
1838,31,38
1838,38,45
1838,63,74
1742,9,16
1742,16,23
1742,41,52
543,32,39
543,39,46
543,64,75
540,28,35
540,35,42
540,60,71
237,31,38
237,38,45
237,63,74
1666,35,42
1666,42,49
1666,67,78
2550,31,38
2550,38,45
2550,63,74
1034,31,38
1034,38,45
1034,63,74
477,30,37
477,37,44
477,62,73
26,31,38
26,38,45
26,63,74
1109,31,38
1109,38,45
1109,63,74
2039,31,38
2039,38,45
2039,63,74
633,31,38
633,38,45
633,63,74
3008,35,42
3008,42,49
3008,67,78
599,31,38
599,38,45
599,63,74
1313,10,17
1313,17,24
1313,42,53
2514,35,42
2514,42,49
2514,67,78
22,31,38
22,38,45
22,63,74
528,31,38
528,38,45
528,63,74
253,31,38
253,38,45
253,63,74
2515,56,63
2515,63,70
2515,88,99
1741,30,37
1741,37,44
1741,62,73
844,31,38
844,38,45
844,63,74
570,30,37
570,37,44
570,62,73
766,31,38
766,38,45
766,63,74
362,31,38
362,38,45
362,63,74
621,31,38
621,38,45
621,63,74
579,31,38
579,38,45
579,63,74
1935,10,17
1935,17,24
1935,42,53
7,30,37
7,37,44
7,62,73
