seq_index,start_position,end_position
1952,29,36
1952,38,45
1952,96,107
830,23,30
830,32,39
830,90,101
1661,29,36
1661,38,45
1661,96,107
365,29,36
365,38,45
365,96,107
3569,29,36
3569,38,45
3569,96,107
161,23,30
161,32,39
161,90,101
2199,3,10
2199,12,19
2199,70,81
1907,29,36
1907,38,45
1907,96,107
1864,29,36
1864,38,45
1864,96,107
2066,29,36
2066,38,45
2066,96,107
2086,29,36
2086,38,45
2086,96,107
607,29,36
607,38,45
607,96,107
407,29,36
407,38,45
407,96,107
595,29,36
595,38,45
595,96,107
2012,28,35
2012,37,44
2012,95,106
2210,7,14
2210,16,23
2210,74,85
237,29,36
237,38,45
237,96,107
1874,29,36
1874,38,45
1874,96,107
287,28,35
287,37,44
287,95,106
521,29,36
521,38,45
521,96,107
1861,29,36
1861,38,45
1861,96,107
1950,29,36
1950,38,45
1950,96,107
477,28,35
477,37,44
477,95,106
26,29,36
26,38,45
26,96,107
633,29,36
633,38,45
633,96,107
979,23,30
979,32,39
979,90,101
1132,29,36
1132,38,45
1132,96,107
599,29,36
599,38,45
599,96,107
1884,29,36
1884,38,45
1884,96,107
24,29,36
24,38,45
24,96,107
265,23,30
265,32,39
265,90,101
143,29,36
143,38,45
143,96,107
1820,29,36
1820,38,45
1820,96,107
624,29,36
624,38,45
624,96,107
2094,28,35
2094,37,44
2094,95,106
844,29,36
844,38,45
844,96,107
1653,29,36
1653,38,45
1653,96,107
570,28,35
570,37,44
570,95,106
474,23,30
474,32,39
474,90,101
362,29,36
362,38,45
362,96,107
488,28,35
488,37,44
488,95,106
3004,29,36
3004,38,45
3004,96,107
865,29,36
865,38,45
865,96,107
69,29,36
69,38,45
69,96,107
