seq_index,start_position,end_position
718,25,32
718,61,68
718,90,101
262,25,32
262,61,68
262,90,101
527,25,32
527,61,68
527,90,101
39,25,32
39,61,68
39,90,101
161,25,32
161,61,68
161,90,101
573,24,31
573,60,67
573,89,100
424,24,31
424,60,67
424,89,100
516,24,31
516,60,67
516,89,100
476,25,32
476,61,68
476,90,101
911,25,32
911,61,68
911,90,101
1393,24,31
1393,60,67
1393,89,100
1393,25,32
1393,61,68
1393,90,101
769,25,32
769,61,68
769,90,101
146,25,32
146,61,68
146,90,101
16,24,31
16,60,67
16,89,100
334,25,32
334,61,68
334,90,101
549,25,32
549,61,68
549,90,101
979,25,32
979,61,68
979,90,101
46,25,32
46,61,68
46,90,101
1949,24,31
1949,60,67
1949,89,100
784,25,32
784,61,68
784,90,101
31,24,31
31,60,67
31,89,100
3130,4,11
3130,40,47
3130,69,80
667,25,32
667,61,68
667,90,101
382,25,32
382,61,68
382,90,101
1199,24,31
1199,60,67
1199,89,100
1225,24,31
1225,60,67
1225,89,100
