seq_index,start_position,end_position
830,24,31
830,66,73
830,92,103
473,24,31
473,66,73
473,92,103
573,24,31
573,66,73
573,92,103
57,24,31
57,66,73
57,92,103
590,24,31
590,66,73
590,92,103
424,24,31
424,66,73
424,92,103
1393,23,30
1393,65,72
1393,91,102
225,23,30
225,65,72
225,91,102
173,23,30
173,65,72
173,91,102
164,24,31
164,66,73
164,92,103
179,24,31
179,66,73
179,92,103
869,24,31
869,66,73
869,92,103
113,24,31
113,66,73
113,92,103
382,24,31
382,66,73
382,92,103
553,24,31
553,66,73
553,92,103
148,24,31
148,66,73
148,92,103
