seq_index,start_position,end_position
2855,17,24
2855,54,61
2855,86,97
2855,18,25
2855,55,62
2855,87,98
161,24,31
161,61,68
161,93,104
473,24,31
473,61,68
473,93,104
329,24,31
329,61,68
329,93,104
573,23,30
573,60,67
573,92,103
573,24,31
573,61,68
573,93,104
590,24,31
590,61,68
590,93,104
424,23,30
424,60,67
424,92,103
472,24,31
472,61,68
472,93,104
321,24,31
321,61,68
321,93,104
194,24,31
194,61,68
194,93,104
179,24,31
179,61,68
179,93,104
869,24,31
869,61,68
869,93,104
113,23,30
113,60,67
113,92,103
750,24,31
750,61,68
750,93,104
836,24,31
836,61,68
836,93,104
382,24,31
382,61,68
382,93,104
553,24,31
553,61,68
553,93,104
