seq_index,start_position,end_position
58,5,14
58,62,73
151,5,14
151,62,73
17,5,14
17,62,73
50,6,15
50,63,74
2408,24,33
2408,81,92
1394,5,14
1394,62,73
455,12,21
455,69,80
455,13,22
455,70,81
2066,5,14
2066,62,73
2690,5,14
2690,62,73
1680,7,16
1680,64,75
607,5,14
607,62,73
2007,5,14
2007,62,73
320,5,14
320,62,73
588,5,14
588,62,73
663,8,17
663,65,76
770,5,14
770,62,73
219,5,14
219,62,73
134,5,14
134,62,73
540,5,14
540,62,73
237,5,14
237,62,73
3606,12,21
3606,69,80
2465,5,14
2465,62,73
889,4,13
889,61,72
1776,5,14
1776,62,73
1034,5,14
1034,62,73
1211,13,22
1211,70,81
26,6,15
26,63,74
674,6,15
674,63,74
2002,32,41
2002,89,100
1002,7,16
1002,64,75
310,8,17
310,65,76
1352,40,49
1352,97,108
633,5,14
633,62,73
909,5,14
909,62,73
261,5,14
261,62,73
1685,5,14
1685,62,73
1982,11,20
1982,68,79
658,6,15
658,63,74
2097,3,12
2097,60,71
35,5,14
35,62,73
782,5,14
782,62,73
158,5,14
158,62,73
2011,6,15
2011,63,74
109,5,14
109,62,73
2703,4,13
2703,61,72
2195,5,14
2195,62,73
2734,5,14
2734,62,73
1794,5,14
1794,62,73
871,5,14
871,62,73
2120,30,39
2120,87,98
1004,7,16
1004,64,75
190,6,15
190,63,74
881,5,14
881,62,73
168,5,14
168,62,73
541,5,14
541,62,73
2,5,14
2,62,73
1741,5,14
1741,62,73
570,5,14
570,62,73
3229,37,46
3229,94,105
2547,6,15
2547,63,74
71,5,14
71,62,73
312,5,14
312,62,73
1307,15,24
1307,72,83
1814,6,15
1814,63,74
621,5,14
621,62,73
523,6,15
523,63,74
694,5,14
694,62,73
509,6,15
509,63,74
1808,5,14
1808,62,73
865,5,14
865,62,73
2735,11,20
2735,68,79
2735,36,45
2735,93,104
2005,5,14
2005,62,73
560,5,14
560,62,73
