seq_index,start_position,end_position
2107,51,60
2107,86,97
2349,24,33
2349,59,70
2397,42,51
2397,77,88
115,27,36
115,62,73
2855,51,60
2855,86,97
1044,51,60
1044,86,97
1273,51,60
1273,86,97
1848,61,70
1848,96,107
2194,36,45
2194,71,82
1817,51,60
1817,86,97
1020,25,34
1020,60,71
79,32,41
79,67,78
3191,3,12
3191,38,49
339,51,60
339,86,97
2455,6,15
2455,41,52
1824,51,60
1824,86,97
2852,13,22
2852,48,59
1563,27,36
1563,62,73
2481,5,14
2481,40,51
2665,51,60
2665,86,97
1885,43,52
1885,78,89
277,42,51
277,77,88
2854,51,60
2854,86,97
1403,51,60
1403,86,97
2198,51,60
2198,86,97
2610,27,36
2610,62,73
2490,51,60
2490,86,97
1596,51,60
1596,86,97
2228,51,60
2228,86,97
3143,28,37
3143,63,74
3441,51,60
3441,86,97
1929,51,60
1929,86,97
3186,51,60
3186,86,97
3623,39,48
3623,74,85
1859,51,60
1859,86,97
1643,6,15
1643,41,52
3023,51,60
3023,86,97
2418,31,40
2418,66,77
3206,51,60
3206,86,97
2559,51,60
2559,86,97
1761,42,51
1761,77,88
1923,51,60
1923,86,97
1783,7,16
1783,42,53
622,27,36
622,62,73
622,51,60
622,86,97
1656,51,60
1656,86,97
2103,29,38
2103,64,75
2612,7,16
2612,42,53
2120,51,60
2120,86,97
1004,30,39
1004,65,76
2460,30,39
2460,65,76
680,51,60
680,86,97
1862,51,60
1862,86,97
190,27,36
190,62,73
652,29,38
652,64,75
2916,51,60
2916,86,97
1653,59,68
1653,94,105
2848,64,73
2848,99,110
2436,64,73
2436,99,110
1553,8,17
1553,43,54
2590,51,60
2590,86,97
125,51,60
125,86,97
1516,51,60
1516,86,97
2797,51,60
2797,86,97
2038,51,60
2038,86,97
