seq_index,start_position,end_position
58,5,14
58,63,74
365,4,13
365,62,73
151,5,14
151,63,74
1921,5,14
1921,63,74
453,5,14
453,63,74
1250,5,14
1250,63,74
615,5,14
615,63,74
2948,6,15
2948,64,75
17,5,14
17,63,74
2194,9,18
2194,67,78
50,6,15
50,64,75
79,9,18
79,67,78
1907,5,14
1907,63,74
1394,5,14
1394,63,74
455,12,21
455,70,81
2066,5,14
2066,63,74
743,5,14
743,63,74
240,37,46
240,95,106
2690,5,14
2690,63,74
1680,7,16
1680,65,76
607,5,14
607,63,74
2298,5,14
2298,63,74
2484,31,40
2484,89,100
2007,5,14
2007,63,74
1563,3,12
1563,61,72
320,5,14
320,63,74
588,5,14
588,63,74
770,5,14
770,63,74
219,5,14
219,63,74
307,5,14
307,63,74
3187,5,14
3187,63,74
363,35,44
363,93,104
65,4,13
65,62,73
277,18,27
277,76,87
134,5,14
134,63,74
540,5,14
540,63,74
237,5,14
237,63,74
1874,5,14
1874,63,74
287,5,14
287,63,74
3606,12,21
3606,70,81
2465,5,14
2465,63,74
889,4,13
889,62,73
1776,5,14
1776,63,74
1034,5,14
1034,63,74
1544,5,14
1544,63,74
1950,5,14
1950,63,74
26,6,15
26,64,75
674,6,15
674,64,75
2002,32,41
2002,90,101
1002,7,16
1002,65,76
2685,5,14
2685,63,74
1352,40,49
1352,98,109
633,5,14
633,63,74
909,5,14
909,63,74
261,5,14
261,63,74
258,5,14
258,63,74
1685,5,14
1685,63,74
658,6,15
658,64,75
528,5,14
528,63,74
622,4,13
622,62,73
622,27,36
622,85,96
35,5,14
35,63,74
782,5,14
782,63,74
158,5,14
158,63,74
2011,6,15
2011,64,75
109,5,14
109,63,74
2703,4,13
2703,62,73
2195,5,14
2195,63,74
1893,41,50
1893,99,110
2734,5,14
2734,63,74
1794,5,14
1794,63,74
871,5,14
871,63,74
2120,30,39
2120,88,99
1004,7,16
1004,65,76
1497,29,38
1497,87,98
190,6,15
190,64,75
881,5,14
881,63,74
168,5,14
168,63,74
541,5,14
541,63,74
2,5,14
2,63,74
1741,5,14
1741,63,74
844,5,14
844,63,74
570,5,14
570,63,74
1937,41,50
1937,99,110
3229,37,46
3229,95,106
2547,6,15
2547,64,75
71,5,14
71,63,74
312,5,14
312,63,74
1307,15,24
1307,73,84
362,5,14
362,63,74
1814,6,15
1814,64,75
621,5,14
621,63,74
523,6,15
523,64,75
694,5,14
694,63,74
509,6,15
509,64,75
1808,5,14
1808,63,74
865,5,14
865,63,74
139,4,13
139,62,73
2005,5,14
2005,63,74
69,5,14
69,63,74
349,5,14
349,63,74
560,5,14
560,63,74
