seq_index,start_position,end_position
2107,51,60
2107,87,98
2349,24,33
2349,60,71
2397,42,51
2397,78,89
115,27,36
115,63,74
2855,51,60
2855,87,98
1609,51,60
1609,87,98
1044,51,60
1044,87,98
1273,51,60
1273,87,98
17,26,35
17,62,73
1371,6,15
1371,42,53
1848,61,70
1848,97,108
211,26,35
211,62,73
79,32,41
79,68,79
2656,51,60
2656,87,98
598,51,60
598,87,98
1845,31,40
1845,67,78
3191,3,12
3191,39,50
339,51,60
339,87,98
3015,31,40
3015,67,78
2455,6,15
2455,42,53
304,51,60
304,87,98
1563,27,36
1563,63,74
2665,51,60
2665,87,98
1885,43,52
1885,79,90
2987,51,60
2987,87,98
2854,51,60
2854,87,98
3025,41,50
3025,77,88
2465,26,35
2465,62,73
1666,31,40
1666,67,78
145,26,35
145,62,73
2228,43,52
2228,79,90
2228,51,60
2228,87,98
1917,51,60
1917,87,98
487,51,60
487,87,98
3143,28,37
3143,64,75
3441,51,60
3441,87,98
1929,51,60
1929,87,98
674,27,36
674,63,74
1109,26,35
1109,62,73
3186,51,60
3186,87,98
3623,39,48
3623,75,86
1859,51,60
1859,87,98
3008,31,40
3008,67,78
1586,51,60
1586,87,98
2268,12,21
2268,48,59
1643,6,15
1643,42,53
3023,51,60
3023,87,98
2131,32,41
2131,68,79
2418,31,40
2418,67,78
1360,51,60
1360,87,98
3206,51,60
3206,87,98
2559,51,60
2559,87,98
1761,42,51
1761,78,89
1923,51,60
1923,87,98
1656,51,60
1656,87,98
2103,29,38
2103,65,76
2488,26,35
2488,62,73
2734,26,35
2734,62,73
2120,51,60
2120,87,98
1004,30,39
1004,66,77
2460,30,39
2460,66,77
1497,51,60
1497,87,98
680,51,60
680,87,98
1423,51,60
1423,87,98
1862,51,60
1862,87,98
190,27,36
190,63,74
309,51,60
309,87,98
652,29,38
652,65,76
2916,51,60
2916,87,98
2,26,35
2,62,73
2251,51,60
2251,87,98
1653,59,68
1653,95,106
1307,1,10
1307,37,48
2436,64,73
2436,100,111
1553,8,17
1553,44,55
2880,52,61
2880,88,99
2590,51,60
2590,87,98
125,51,60
125,87,98
2451,64,73
2451,100,111
1516,51,60
1516,87,98
2797,51,60
2797,87,98
567,51,60
567,87,98
