seq_index,start_position,end_position
830,23,30
830,72,81
830,89,100
801,23,30
801,72,81
801,89,100
801,24,31
801,73,82
801,90,101
659,23,30
659,72,81
659,89,100
329,23,30
329,72,81
329,89,100
329,24,31
329,73,82
329,90,101
532,23,30
532,72,81
532,89,100
532,24,31
532,73,82
532,90,101
880,24,31
880,73,82
880,90,101
573,23,30
573,72,81
573,89,100
573,24,31
573,73,82
573,90,101
596,25,32
596,74,83
596,91,102
232,23,30
232,72,81
232,89,100
232,24,31
232,73,82
232,90,101
57,23,30
57,72,81
57,89,100
57,24,31
57,73,82
57,90,101
159,23,30
159,72,81
159,89,100
159,24,31
159,73,82
159,90,101
590,23,30
590,72,81
590,89,100
590,24,31
590,73,82
590,90,101
516,23,30
516,72,81
516,89,100
911,23,30
911,72,81
911,89,100
911,24,31
911,73,82
911,90,101
518,23,30
518,72,81
518,89,100
146,23,30
146,72,81
146,89,100
1886,23,30
1886,72,81
1886,89,100
1886,24,31
1886,73,82
1886,90,101
225,24,31
225,73,82
225,90,101
16,23,30
16,72,81
16,89,100
334,23,30
334,72,81
334,89,100
472,24,31
472,73,82
472,90,101
870,24,31
870,73,82
870,90,101
170,23,30
170,72,81
170,89,100
170,24,31
170,73,82
170,90,101
1133,23,30
1133,72,81
1133,89,100
394,23,30
394,72,81
394,89,100
394,24,31
394,73,82
394,90,101
36,23,30
36,72,81
36,89,100
321,23,30
321,72,81
321,89,100
321,24,31
321,73,82
321,90,101
173,23,30
173,72,81
173,89,100
549,23,30
549,72,81
549,89,100
549,24,31
549,73,82
549,90,101
1781,23,30
1781,72,81
1781,89,100
1781,24,31
1781,73,82
1781,90,101
361,24,31
361,73,82
361,90,101
46,24,31
46,73,82
46,90,101
1949,23,30
1949,72,81
1949,89,100
1949,24,31
1949,73,82
1949,90,101
335,23,30
335,72,81
335,89,100
194,23,30
194,72,81
194,89,100
164,23,30
164,72,81
164,89,100
784,23,30
784,72,81
784,89,100
784,24,31
784,73,82
784,90,101
359,23,30
359,72,81
359,89,100
10,23,30
10,72,81
10,89,100
10,24,31
10,73,82
10,90,101
212,23,30
212,72,81
212,89,100
212,24,31
212,73,82
212,90,101
31,23,30
31,72,81
31,89,100
31,24,31
31,73,82
31,90,101
812,23,30
812,72,81
812,89,100
179,23,30
179,72,81
179,89,100
841,24,31
841,73,82
841,90,101
869,24,31
869,73,82
869,90,101
207,23,30
207,72,81
207,89,100
207,24,31
207,73,82
207,90,101
474,23,30
474,72,81
474,89,100
623,23,30
623,72,81
623,89,100
826,24,31
826,73,82
826,90,101
667,23,30
667,72,81
667,89,100
836,23,30
836,72,81
836,89,100
2958,23,30
2958,72,81
2958,89,100
2958,24,31
2958,73,82
2958,90,101
864,23,30
864,72,81
864,89,100
1225,23,30
1225,72,81
1225,89,100
148,23,30
148,72,81
148,89,100
64,24,31
64,73,82
64,90,101
