seq_index,start_position,end_position
830,24,31
830,51,60
830,101,108
729,24,31
729,51,60
729,101,108
659,24,31
659,51,60
659,101,108
2977,24,31
2977,51,60
2977,101,108
518,24,31
518,51,60
518,101,108
16,24,31
16,51,60
16,101,108
87,24,31
87,51,60
87,101,108
1781,24,31
1781,51,60
1781,101,108
386,24,31
386,51,60
386,101,108
177,24,31
177,51,60
177,101,108
359,24,31
359,51,60
359,101,108
31,24,31
31,51,60
31,101,108
73,24,31
73,51,60
73,101,108
1199,24,31
1199,51,60
1199,101,108
131,24,31
131,51,60
131,101,108
