seq_index,start_position,end_position
367,30,37
367,51,60
367,92,99
1394,30,37
1394,51,60
1394,92,99
1864,30,37
1864,51,60
1864,92,99
2690,30,37
2690,51,60
2690,92,99
535,30,37
535,51,60
535,92,99
540,30,37
540,51,60
540,92,99
237,30,37
237,51,60
237,92,99
608,30,37
608,51,60
608,92,99
1242,30,37
1242,51,60
1242,92,99
1010,30,37
1010,51,60
1010,92,99
295,30,37
295,51,60
295,92,99
871,30,37
871,51,60
871,92,99
3044,30,37
3044,51,60
3044,92,99
168,30,37
168,51,60
168,92,99
570,30,37
570,51,60
570,92,99
71,30,37
71,51,60
71,92,99
