seq_index,start_position,end_position
801,23,30
801,73,82
801,102,109
329,23,30
329,73,82
329,102,109
532,23,30
532,73,82
532,102,109
880,23,30
880,73,82
880,102,109
648,23,30
648,73,82
648,102,109
596,24,31
596,74,83
596,103,110
232,23,30
232,73,82
232,102,109
57,23,30
57,73,82
57,102,109
159,23,30
159,73,82
159,102,109
288,23,30
288,73,82
288,102,109
308,23,30
308,73,82
308,102,109
1886,23,30
1886,73,82
1886,102,109
225,23,30
225,73,82
225,102,109
472,23,30
472,73,82
472,102,109
870,23,30
870,73,82
870,102,109
170,23,30
170,73,82
170,102,109
361,23,30
361,73,82
361,102,109
46,23,30
46,73,82
46,102,109
784,23,30
784,73,82
784,102,109
10,23,30
10,73,82
10,102,109
212,23,30
212,73,82
212,102,109
207,23,30
207,73,82
207,102,109
826,23,30
826,73,82
826,102,109
584,23,30
584,73,82
584,102,109
2958,23,30
2958,73,82
2958,102,109
