seq_index,start_position,end_position
830,45,52
830,61,68
830,92,103
524,45,52
524,61,68
524,92,103
262,45,52
262,61,68
262,92,103
161,45,52
161,61,68
161,92,103
473,45,52
473,61,68
473,92,103
329,45,52
329,61,68
329,92,103
573,45,52
573,61,68
573,92,103
590,45,52
590,61,68
590,92,103
424,45,52
424,61,68
424,92,103
135,45,52
135,61,68
135,92,103
472,45,52
472,61,68
472,92,103
321,45,52
321,61,68
321,92,103
114,45,52
114,61,68
114,92,103
194,45,52
194,61,68
194,92,103
359,45,52
359,61,68
359,92,103
179,45,52
179,61,68
179,92,103
869,45,52
869,61,68
869,92,103
3512,14,21
3512,30,37
3512,61,72
750,45,52
750,61,68
750,92,103
382,45,52
382,61,68
382,92,103
553,45,52
553,61,68
553,92,103
