seq_index,start_position,end_position
594,12,19
594,66,73
594,89,100
232,12,19
232,66,73
232,89,100
57,12,19
57,66,73
57,89,100
590,12,19
590,66,73
590,89,100
476,12,19
476,66,73
476,89,100
703,12,19
703,66,73
703,89,100
1886,12,19
1886,66,73
1886,89,100
2067,12,19
2067,66,73
2067,89,100
408,12,19
408,66,73
408,89,100
248,12,19
248,66,73
248,89,100
1241,12,19
1241,66,73
1241,89,100
36,12,19
36,66,73
36,89,100
1949,12,19
1949,66,73
1949,89,100
386,12,19
386,66,73
386,89,100
930,12,19
930,66,73
930,89,100
72,12,19
72,66,73
72,89,100
114,12,19
114,66,73
114,89,100
784,12,19
784,66,73
784,89,100
10,12,19
10,66,73
10,89,100
31,12,19
31,66,73
31,89,100
566,12,19
566,66,73
566,89,100
309,12,19
309,66,73
309,89,100
179,12,19
179,66,73
179,89,100
869,12,19
869,66,73
869,89,100
778,12,19
778,66,73
778,89,100
442,12,19
442,66,73
442,89,100
836,12,19
836,66,73
836,89,100
82,12,19
82,66,73
82,89,100
2958,12,19
2958,66,73
2958,89,100
422,12,19
422,66,73
422,89,100
2087,12,19
2087,66,73
2087,89,100
2797,8,15
2797,62,69
2797,85,96
610,12,19
610,66,73
610,89,100
148,12,19
148,66,73
148,89,100
