seq_index,start_position,end_position
830,45,52
830,66,73
830,90,101
39,45,52
39,66,73
39,90,101
594,45,52
594,66,73
594,90,101
473,45,52
473,66,73
473,90,101
532,45,52
532,66,73
532,90,101
880,45,52
880,66,73
880,90,101
573,45,52
573,66,73
573,90,101
232,45,52
232,66,73
232,90,101
697,45,52
697,66,73
697,90,101
57,45,52
57,66,73
57,90,101
709,45,52
709,66,73
709,90,101
159,45,52
159,66,73
159,90,101
590,45,52
590,66,73
590,90,101
692,45,52
692,66,73
692,90,101
428,45,52
428,66,73
428,90,101
424,45,52
424,66,73
424,90,101
664,45,52
664,66,73
664,90,101
476,45,52
476,66,73
476,90,101
1191,45,52
1191,66,73
1191,90,101
703,45,52
703,66,73
703,90,101
769,45,52
769,66,73
769,90,101
146,45,52
146,66,73
146,90,101
1886,45,52
1886,66,73
1886,90,101
870,45,52
870,66,73
870,90,101
2067,45,52
2067,66,73
2067,90,101
408,45,52
408,66,73
408,90,101
248,45,52
248,66,73
248,90,101
394,45,52
394,66,73
394,90,101
1241,45,52
1241,66,73
1241,90,101
36,45,52
36,66,73
36,90,101
549,45,52
549,66,73
549,90,101
1781,45,52
1781,66,73
1781,90,101
571,45,52
571,66,73
571,90,101
361,45,52
361,66,73
361,90,101
1949,45,52
1949,66,73
1949,90,101
386,45,52
386,66,73
386,90,101
930,45,52
930,66,73
930,90,101
498,45,52
498,66,73
498,90,101
72,45,52
72,66,73
72,90,101
114,45,52
114,66,73
114,90,101
164,45,52
164,66,73
164,90,101
784,45,52
784,66,73
784,90,101
96,45,52
96,66,73
96,90,101
10,45,52
10,66,73
10,90,101
306,45,52
306,66,73
306,90,101
760,45,52
760,66,73
760,90,101
31,45,52
31,66,73
31,90,101
566,45,52
566,66,73
566,90,101
179,45,52
179,66,73
179,90,101
841,45,52
841,66,73
841,90,101
678,45,52
678,66,73
678,90,101
869,45,52
869,66,73
869,90,101
3130,24,31
3130,45,52
3130,69,80
656,24,31
656,45,52
656,69,80
70,45,52
70,66,73
70,90,101
207,45,52
207,66,73
207,90,101
474,45,52
474,66,73
474,90,101
510,45,52
510,66,73
510,90,101
993,45,52
993,66,73
993,90,101
826,45,52
826,66,73
826,90,101
778,45,52
778,66,73
778,90,101
442,45,52
442,66,73
442,90,101
836,45,52
836,66,73
836,90,101
382,45,52
382,66,73
382,90,101
82,45,52
82,66,73
82,90,101
2958,45,52
2958,66,73
2958,90,101
422,45,52
422,66,73
422,90,101
2087,45,52
2087,66,73
2087,90,101
864,45,52
864,66,73
864,90,101
610,45,52
610,66,73
610,90,101
148,45,52
148,66,73
148,90,101
