seq_index,start_position,end_position
1952,47,54
1952,63,74
1952,95,106
525,47,54
525,63,74
525,95,106
58,47,54
58,63,74
58,95,106
365,47,54
365,63,74
365,95,106
3569,47,54
3569,63,74
3569,95,106
151,47,54
151,63,74
151,95,106
249,47,54
249,63,74
249,95,106
1921,47,54
1921,63,74
1921,95,106
453,47,54
453,63,74
453,95,106
615,47,54
615,63,74
615,95,106
586,47,54
586,63,74
586,95,106
211,47,54
211,63,74
211,95,106
1934,47,54
1934,63,74
1934,95,106
1200,47,54
1200,63,74
1200,95,106
50,47,54
50,63,74
50,95,106
1907,47,54
1907,63,74
1907,95,106
1864,47,54
1864,63,74
1864,95,106
178,47,54
178,63,74
178,95,106
2066,47,54
2066,63,74
2066,95,106
743,47,54
743,63,74
743,95,106
2086,47,54
2086,63,74
2086,95,106
607,47,54
607,63,74
607,95,106
195,47,54
195,63,74
195,95,106
320,47,54
320,63,74
320,95,106
902,47,54
902,63,74
902,95,106
86,47,54
86,63,74
86,95,106
588,47,54
588,63,74
588,95,106
663,47,54
663,63,74
663,95,106
918,47,54
918,63,74
918,95,106
1838,47,54
1838,63,74
1838,95,106
219,47,54
219,63,74
219,95,106
307,47,54
307,63,74
307,95,106
3187,47,54
3187,63,74
3187,95,106
540,47,54
540,63,74
540,95,106
237,47,54
237,63,74
237,95,106
1874,47,54
1874,63,74
1874,95,106
287,47,54
287,63,74
287,95,106
1780,47,54
1780,63,74
1780,95,106
145,47,54
145,63,74
145,95,106
1776,47,54
1776,63,74
1776,95,106
423,47,54
423,63,74
423,95,106
551,47,54
551,63,74
551,95,106
1544,47,54
1544,63,74
1544,95,106
1950,47,54
1950,63,74
1950,95,106
485,48,55
485,64,75
485,96,107
477,47,54
477,63,74
477,95,106
26,47,54
26,63,74
26,95,106
1109,47,54
1109,63,74
1109,95,106
310,47,54
310,63,74
310,95,106
633,47,54
633,63,74
633,95,106
909,47,54
909,63,74
909,95,106
261,47,54
261,63,74
261,95,106
1132,47,54
1132,63,74
1132,95,106
33,47,54
33,63,74
33,95,106
599,47,54
599,63,74
599,95,106
258,47,54
258,63,74
258,95,106
1685,47,54
1685,63,74
1685,95,106
2058,47,54
2058,63,74
2058,95,106
22,47,54
22,63,74
22,95,106
658,47,54
658,63,74
658,95,106
183,47,54
183,63,74
183,95,106
253,47,54
253,63,74
253,95,106
35,47,54
35,63,74
35,95,106
24,47,54
24,63,74
24,95,106
782,47,54
782,63,74
782,95,106
158,47,54
158,63,74
158,95,106
2011,47,54
2011,63,74
2011,95,106
1828,47,54
1828,63,74
1828,95,106
519,26,33
519,42,53
519,74,85
233,47,54
233,63,74
233,95,106
163,47,54
163,63,74
163,95,106
2103,47,54
2103,63,74
2103,95,106
1709,25,32
1709,41,52
1709,73,84
1794,47,54
1794,63,74
1794,95,106
829,47,54
829,63,74
829,95,106
190,47,54
190,63,74
190,95,106
149,47,54
149,63,74
149,95,106
881,47,54
881,63,74
881,95,106
1820,47,54
1820,63,74
1820,95,106
541,47,54
541,63,74
541,95,106
624,47,54
624,63,74
624,95,106
2094,47,54
2094,63,74
2094,95,106
2332,25,32
2332,41,52
2332,73,84
844,47,54
844,63,74
844,95,106
570,47,54
570,63,74
570,95,106
766,47,54
766,63,74
766,95,106
71,47,54
71,63,74
71,95,106
312,47,54
312,63,74
312,95,106
1673,26,33
1673,42,53
1673,74,85
431,47,54
431,63,74
431,95,106
362,47,54
362,63,74
362,95,106
621,47,54
621,63,74
621,95,106
227,47,54
227,63,74
227,95,106
1935,26,33
1935,42,53
1935,74,85
1708,47,54
1708,63,74
1708,95,106
5,47,54
5,63,74
5,95,106
440,47,54
440,63,74
440,95,106
322,47,54
322,63,74
322,95,106
3265,47,54
3265,63,74
3265,95,106
3004,47,54
3004,63,74
3004,95,106
682,47,54
682,63,74
682,95,106
694,47,54
694,63,74
694,95,106
509,47,54
509,63,74
509,95,106
1808,47,54
1808,63,74
1808,95,106
209,47,54
209,63,74
209,95,106
1777,27,34
1777,43,54
1777,75,86
139,47,54
139,63,74
139,95,106
2005,47,54
2005,63,74
2005,95,106
451,47,54
451,63,74
451,95,106
560,47,54
560,63,74
560,95,106
220,26,33
220,42,53
220,74,85
978,47,54
978,63,74
978,95,106
