seq_index,start_position,end_position
1952,47,54
1952,64,75
1952,96,107
2349,19,26
2349,36,47
2349,68,79
58,47,54
58,64,75
58,96,107
365,47,54
365,64,75
365,96,107
3569,47,54
3569,64,75
3569,96,107
1921,47,54
1921,64,75
1921,96,107
615,47,54
615,64,75
615,96,107
586,47,54
586,64,75
586,96,107
211,47,54
211,64,75
211,96,107
50,47,54
50,64,75
50,96,107
1907,47,54
1907,64,75
1907,96,107
1864,47,54
1864,64,75
1864,96,107
178,47,54
178,64,75
178,96,107
2066,47,54
2066,64,75
2066,96,107
743,47,54
743,64,75
743,96,107
2086,47,54
2086,64,75
2086,96,107
607,47,54
607,64,75
607,96,107
902,47,54
902,64,75
902,96,107
1006,47,54
1006,64,75
1006,96,107
219,47,54
219,64,75
219,96,107
307,47,54
307,64,75
307,96,107
3187,47,54
3187,64,75
3187,96,107
2210,25,32
2210,42,53
2210,74,85
237,47,54
237,64,75
237,96,107
1874,47,54
1874,64,75
1874,96,107
287,47,54
287,64,75
287,96,107
521,47,54
521,64,75
521,96,107
1780,47,54
1780,64,75
1780,96,107
145,47,54
145,64,75
145,96,107
1034,47,54
1034,64,75
1034,96,107
1544,47,54
1544,64,75
1544,96,107
1950,47,54
1950,64,75
1950,96,107
26,47,54
26,64,75
26,96,107
1109,47,54
1109,64,75
1109,96,107
310,47,54
310,64,75
310,96,107
633,47,54
633,64,75
633,96,107
1132,47,54
1132,64,75
1132,96,107
33,47,54
33,64,75
33,96,107
599,47,54
599,64,75
599,96,107
258,47,54
258,64,75
258,96,107
2058,47,54
2058,64,75
2058,96,107
782,47,54
782,64,75
782,96,107
2011,47,54
2011,64,75
2011,96,107
163,47,54
163,64,75
163,96,107
1709,25,32
1709,42,53
1709,74,85
1794,47,54
1794,64,75
1794,96,107
829,47,54
829,64,75
829,96,107
881,47,54
881,64,75
881,96,107
1820,47,54
1820,64,75
1820,96,107
624,47,54
624,64,75
624,96,107
2332,25,32
2332,42,53
2332,74,85
844,47,54
844,64,75
844,96,107
1673,26,33
1673,43,54
1673,75,86
431,47,54
431,64,75
431,96,107
362,47,54
362,64,75
362,96,107
621,47,54
621,64,75
621,96,107
227,47,54
227,64,75
227,96,107
1708,47,54
1708,64,75
1708,96,107
5,47,54
5,64,75
5,96,107
440,47,54
440,64,75
440,96,107
322,47,54
322,64,75
322,96,107
3004,47,54
3004,64,75
3004,96,107
682,47,54
682,64,75
682,96,107
509,47,54
509,64,75
509,96,107
139,47,54
139,64,75
139,96,107
2005,47,54
2005,64,75
2005,96,107
220,26,33
220,43,54
220,75,86
