seq_index,start_position,end_position
718,7,14
718,37,44
524,8,15
524,38,45
1265,46,53
1265,76,83
1265,47,54
1265,77,84
1265,48,55
1265,78,85
1822,7,14
1822,37,44
801,7,14
801,37,44
2140,70,77
2140,100,107
527,7,14
527,37,44
534,7,14
534,37,44
1768,20,27
1768,50,57
2175,47,54
2175,77,84
39,7,14
39,37,44
594,7,14
594,37,44
161,7,14
161,37,44
493,8,15
493,38,45
2109,47,54
2109,77,84
1999,11,18
1999,41,48
1258,71,78
1258,101,108
2408,18,25
2408,48,55
2408,48,55
2408,78,85
1343,1,8
1343,31,38
1343,2,9
1343,32,39
2016,3,10
2016,33,40
84,7,14
84,37,44
532,7,14
532,37,44
2619,10,17
2619,40,47
483,7,14
483,37,44
122,7,14
122,37,44
304,7,14
304,37,44
697,7,14
697,37,44
57,7,14
57,37,44
709,17,24
709,47,54
2649,72,79
2649,102,109
159,7,14
159,37,44
590,7,14
590,37,44
3037,74,81
3037,104,111
692,7,14
692,37,44
3123,18,25
3123,48,55
616,7,14
616,37,44
66,7,14
66,37,44
2718,15,22
2718,45,52
2718,16,23
2718,46,53
2718,49,56
2718,79,86
1742,50,57
1742,80,87
430,7,14
430,37,44
110,17,24
110,47,54
110,18,25
110,48,55
2883,17,24
2883,47,54
516,7,14
516,37,44
3621,17,24
3621,47,54
753,0,7
753,30,37
169,7,14
169,37,44
1393,7,14
1393,37,44
21,8,15
21,38,45
1283,48,55
1283,78,85
308,7,14
308,37,44
1705,47,54
1705,77,84
518,7,14
518,37,44
518,37,44
518,67,74
518,67,74
518,97,104
703,7,14
703,37,44
1886,7,14
1886,37,44
707,7,14
707,37,44
225,7,14
225,37,44
334,7,14
334,37,44
1193,70,77
1193,100,107
851,68,75
851,98,105
2618,20,27
2618,50,57
1133,7,14
1133,37,44
1002,71,78
1002,101,108
408,7,14
408,37,44
248,7,14
248,37,44
394,7,14
394,37,44
1241,7,14
1241,37,44
87,7,14
87,37,44
776,66,73
776,96,103
321,7,14
321,37,44
1781,7,14
1781,37,44
376,7,14
376,37,44
1280,47,54
1280,77,84
361,7,14
361,37,44
46,7,14
46,37,44
1949,7,14
1949,37,44
1949,18,25
1949,48,55
386,7,14
386,37,44
177,7,14
177,37,44
930,7,14
930,37,44
72,7,14
72,37,44
194,7,14
194,37,44
903,17,24
903,47,54
746,6,13
746,36,43
575,7,14
575,37,44
1755,20,27
1755,50,57
1755,31,38
1755,61,68
1363,20,27
1363,50,57
10,7,14
10,37,44
68,7,14
68,37,44
306,7,14
306,37,44
212,7,14
212,37,44
561,7,14
561,37,44
296,7,14
296,37,44
2093,7,14
2093,37,44
1970,17,24
1970,47,54
791,7,14
791,37,44
309,7,14
309,37,44
179,7,14
179,37,44
841,7,14
841,37,44
869,7,14
869,37,44
337,8,15
337,38,45
1741,71,78
1741,101,108
3450,66,73
3450,96,103
207,7,14
207,37,44
510,7,14
510,37,44
251,7,14
251,37,44
578,7,14
578,37,44
803,7,14
803,37,44
2137,6,13
2137,36,43
750,7,14
750,37,44
73,7,14
73,37,44
1712,8,15
1712,38,45
667,8,15
667,38,45
1458,38,45
1458,68,75
12,7,14
12,37,44
404,18,25
404,48,55
442,7,14
442,37,44
3198,47,54
3198,77,84
3198,48,55
3198,78,85
345,37,44
345,67,74
553,7,14
553,37,44
1508,71,78
1508,101,108
2958,7,14
2958,37,44
585,7,14
585,37,44
422,7,14
422,37,44
1199,7,14
1199,37,44
131,7,14
131,37,44
2285,36,43
2285,66,73
604,7,14
604,37,44
1788,0,7
1788,30,37
1788,3,10
1788,33,40
1788,4,11
1788,34,41
610,7,14
610,37,44
148,7,14
148,37,44
64,7,14
64,37,44
