seq_index,start_position,end_position
718,7,14
718,23,30
718,45,52
830,7,14
830,23,30
830,45,52
262,7,14
262,23,30
262,45,52
801,7,14
801,23,30
801,45,52
527,7,14
527,23,30
527,45,52
39,7,14
39,23,30
39,45,52
594,7,14
594,23,30
594,45,52
2102,7,14
2102,23,30
2102,45,52
161,7,14
161,23,30
161,45,52
1018,7,14
1018,23,30
1018,45,52
329,7,14
329,23,30
329,45,52
84,7,14
84,23,30
84,45,52
532,7,14
532,23,30
532,45,52
648,7,14
648,23,30
648,45,52
122,7,14
122,23,30
122,45,52
304,7,14
304,23,30
304,45,52
596,7,14
596,23,30
596,45,52
697,7,14
697,23,30
697,45,52
57,7,14
57,23,30
57,45,52
159,7,14
159,23,30
159,45,52
590,7,14
590,23,30
590,45,52
288,7,14
288,23,30
288,45,52
692,7,14
692,23,30
692,45,52
616,7,14
616,23,30
616,45,52
180,7,14
180,23,30
180,45,52
424,7,14
424,23,30
424,45,52
66,7,14
66,23,30
66,45,52
430,7,14
430,23,30
430,45,52
516,7,14
516,23,30
516,45,52
911,7,14
911,23,30
911,45,52
169,7,14
169,23,30
169,45,52
1393,7,14
1393,23,30
1393,45,52
21,8,15
21,24,31
21,46,53
308,7,14
308,23,30
308,45,52
518,7,14
518,23,30
518,45,52
703,7,14
703,23,30
703,45,52
1886,7,14
1886,23,30
1886,45,52
707,7,14
707,23,30
707,45,52
225,7,14
225,23,30
225,45,52
487,7,14
487,23,30
487,45,52
334,7,14
334,23,30
334,45,52
1133,7,14
1133,23,30
1133,45,52
408,7,14
408,23,30
408,45,52
394,7,14
394,23,30
394,45,52
1241,7,14
1241,23,30
1241,45,52
87,7,14
87,23,30
87,45,52
36,7,14
36,23,30
36,45,52
321,7,14
321,23,30
321,45,52
549,7,14
549,23,30
549,45,52
979,7,14
979,23,30
979,45,52
1781,7,14
1781,23,30
1781,45,52
361,7,14
361,23,30
361,45,52
46,7,14
46,23,30
46,45,52
1949,7,14
1949,23,30
1949,45,52
386,7,14
386,23,30
386,45,52
177,7,14
177,23,30
177,45,52
72,7,14
72,23,30
72,45,52
335,7,14
335,23,30
335,45,52
194,7,14
194,23,30
194,45,52
559,7,14
559,23,30
559,45,52
164,7,14
164,23,30
164,45,52
575,7,14
575,23,30
575,45,52
784,7,14
784,23,30
784,45,52
10,7,14
10,23,30
10,45,52
68,7,14
68,23,30
68,45,52
212,7,14
212,23,30
212,45,52
296,7,14
296,23,30
296,45,52
2093,7,14
2093,23,30
2093,45,52
313,7,14
313,23,30
313,45,52
620,7,14
620,23,30
620,45,52
179,7,14
179,23,30
179,45,52
869,7,14
869,23,30
869,45,52
70,7,14
70,23,30
70,45,52
207,7,14
207,23,30
207,45,52
474,7,14
474,23,30
474,45,52
510,7,14
510,23,30
510,45,52
578,7,14
578,23,30
578,45,52
826,7,14
826,23,30
826,45,52
750,7,14
750,23,30
750,45,52
778,7,14
778,23,30
778,45,52
73,7,14
73,23,30
73,45,52
584,7,14
584,23,30
584,45,52
1712,9,16
1712,25,32
1712,47,54
12,7,14
12,23,30
12,45,52
82,7,14
82,23,30
82,45,52
553,7,14
553,23,30
553,45,52
2958,7,14
2958,23,30
2958,45,52
422,7,14
422,23,30
422,45,52
1199,7,14
1199,23,30
1199,45,52
41,7,14
41,23,30
41,45,52
604,7,14
604,23,30
604,45,52
610,7,14
610,23,30
610,45,52
148,7,14
148,23,30
148,45,52
64,7,14
64,23,30
64,45,52
