seq_index,start_position,end_position
718,7,14
718,25,32
718,51,60
262,7,14
262,25,32
262,51,60
527,7,14
527,25,32
527,51,60
39,7,14
39,25,32
39,51,60
161,7,14
161,25,32
161,51,60
84,7,14
84,25,32
84,51,60
122,7,14
122,25,32
122,51,60
596,7,14
596,25,32
596,51,60
180,7,14
180,25,32
180,51,60
1393,7,14
1393,25,32
1393,51,60
334,7,14
334,25,32
334,51,60
1241,7,14
1241,25,32
1241,51,60
549,7,14
549,25,32
549,51,60
979,7,14
979,25,32
979,51,60
46,7,14
46,25,32
46,51,60
784,7,14
784,25,32
784,51,60
2093,37,44
2093,55,62
2093,81,90
584,7,14
584,25,32
584,51,60
1712,7,14
1712,25,32
1712,51,60
667,7,14
667,25,32
667,51,60
553,7,14
553,25,32
553,51,60
64,7,14
64,25,32
64,51,60
