seq_index,start_position,end_position
830,12,19
830,51,60
1369,12,19
1369,51,60
3257,12,19
3257,51,60
484,12,19
484,51,60
484,24,31
484,63,72
3157,24,31
3157,63,72
1286,42,49
1286,81,90
329,12,19
329,51,60
2555,39,46
2555,78,87
532,12,19
532,51,60
1144,33,40
1144,72,81
648,12,19
648,51,60
159,12,19
159,51,60
395,58,65
395,97,106
1899,58,65
1899,97,106
169,12,19
169,51,60
3492,58,65
3492,97,106
3334,59,66
3334,98,107
16,39,46
16,78,87
1193,12,19
1193,51,60
472,12,19
472,51,60
1757,12,19
1757,51,60
107,12,19
107,51,60
26,12,19
26,51,60
394,12,19
394,51,60
549,12,19
549,51,60
3319,58,65
3319,97,106
696,12,19
696,51,60
46,12,19
46,51,60
2692,12,19
2692,51,60
335,12,19
335,51,60
559,12,19
559,51,60
236,37,44
236,76,85
94,42,49
94,81,90
1440,12,19
1440,51,60
306,12,19
306,51,60
212,12,19
212,51,60
1186,12,19
1186,51,60
479,33,40
479,72,81
190,12,19
190,51,60
1850,45,52
1850,84,93
678,12,19
678,51,60
1944,44,51
1944,83,92
2528,12,19
2528,51,60
1511,62,69
1511,101,110
2389,58,65
2389,97,106
207,12,19
207,51,60
1640,44,51
1640,83,92
2848,12,19
2848,51,60
2643,12,19
2643,51,60
1802,12,19
1802,51,60
2856,12,19
2856,51,60
3458,12,19
3458,51,60
2174,12,19
2174,51,60
1555,12,19
1555,51,60
1491,12,19
1491,51,60
2845,19,26
2845,58,67
1834,12,19
1834,51,60
382,12,19
382,51,60
3413,12,19
3413,51,60
2835,12,19
2835,51,60
1148,12,19
1148,51,60
1199,12,19
1199,51,60
1199,39,46
1199,78,87
651,12,19
651,51,60
651,24,31
651,63,72
174,12,19
174,51,60
978,12,19
978,51,60
