seq_index,start_position,end_position
1952,38,45
1952,64,75
830,66,73
830,92,103
1661,38,45
1661,64,75
1990,38,45
1990,64,75
524,62,69
524,88,99
262,62,69
262,88,99
1822,65,72
1822,91,102
2187,65,72
2187,91,102
58,38,45
58,64,75
365,38,45
365,64,75
115,35,42
115,61,72
115,36,43
115,62,73
1569,54,61
1569,80,91
3569,38,45
3569,64,75
151,38,45
151,64,75
249,37,44
249,63,74
1184,41,48
1184,67,78
1921,38,45
1921,64,75
2340,40,47
2340,66,77
1250,38,45
1250,64,75
443,38,45
443,64,75
586,38,45
586,64,75
2733,55,62
2733,81,92
17,38,45
17,64,75
303,37,44
303,63,74
303,38,45
303,64,75
2199,44,51
2199,70,81
211,38,45
211,64,75
473,66,73
473,92,103
1934,38,45
1934,64,75
1200,38,45
1200,64,75
1907,38,45
1907,64,75
1394,38,45
1394,64,75
1864,38,45
1864,64,75
178,38,45
178,64,75
2066,38,45
2066,64,75
1845,42,49
1845,68,79
3015,42,49
3015,68,79
465,38,45
465,64,75
2086,38,45
2086,64,75
734,37,44
734,63,74
607,38,45
607,64,75
2298,38,45
2298,64,75
573,66,73
573,92,103
2484,54,61
2484,80,91
2484,55,62
2484,81,92
407,38,45
407,64,75
2007,38,45
2007,64,75
2222,55,62
2222,81,92
57,66,73
57,92,103
595,38,45
595,64,75
320,38,45
320,64,75
86,35,42
86,61,72
86,38,45
86,64,75
316,35,42
316,61,72
588,38,45
588,64,75
590,66,73
590,92,103
2045,54,61
2045,80,91
1599,54,61
1599,80,91
770,38,45
770,64,75
1838,38,45
1838,64,75
424,66,73
424,92,103
219,38,45
219,64,75
1742,16,23
1742,42,53
2210,16,23
2210,42,53
1885,55,62
1885,81,92
2858,54,61
2858,80,91
134,38,45
134,64,75
540,34,41
540,60,71
540,35,42
540,61,72
237,38,45
237,64,75
1874,38,45
1874,64,75
1393,65,72
1393,91,102
287,37,44
287,63,74
1522,22,29
1522,48,59
910,38,45
910,64,75
521,38,45
521,64,75
1780,38,45
1780,64,75
135,65,72
135,91,102
1289,54,61
1289,80,91
1666,42,49
1666,68,79
145,38,45
145,64,75
2228,64,71
2228,90,101
1776,35,42
1776,61,72
2550,38,45
2550,64,75
225,65,72
225,91,102
1242,37,44
1242,63,74
551,38,45
551,64,75
1034,38,45
1034,64,75
1544,38,45
1544,64,75
1950,38,45
1950,64,75
3441,54,61
3441,80,91
3441,55,62
3441,81,92
477,37,44
477,63,74
1211,54,61
1211,80,91
26,38,45
26,64,75
674,38,45
674,64,75
1109,38,45
1109,64,75
1002,36,43
1002,62,73
87,64,71
87,90,101
2530,63,70
2530,89,100
310,36,43
310,62,73
310,37,44
310,63,74
633,35,42
633,61,72
633,38,45
633,64,75
173,65,72
173,91,102
3008,42,49
3008,68,79
261,37,44
261,63,74
261,38,45
261,64,75
2817,19,26
2817,45,56
1132,38,45
1132,64,75
599,38,45
599,64,75
1982,54,61
1982,80,91
1313,17,24
1313,43,54
2058,38,45
2058,64,75
2514,42,49
2514,68,79
114,65,72
114,91,102
114,66,73
114,92,103
2176,54,61
2176,80,91
2176,55,62
2176,81,92
22,38,45
22,64,75
335,64,71
335,90,101
2676,8,15
2676,34,45
2676,9,16
2676,35,46
3250,71,78
3250,97,108
3372,16,23
3372,42,53
528,38,45
528,64,75
253,38,45
253,64,75
164,66,73
164,92,103
2515,63,70
2515,89,100
589,38,45
589,64,75
35,38,45
35,64,75
43,16,23
43,42,53
158,38,45
158,64,75
2011,38,45
2011,64,75
863,38,45
863,64,75
1828,38,45
1828,64,75
519,16,23
519,42,53
96,66,73
96,92,103
109,38,45
109,64,75
163,35,42
163,61,72
2488,38,45
2488,64,75
327,17,24
327,43,54
2195,38,45
2195,64,75
2433,17,24
2433,43,54
494,38,45
494,64,75
1794,38,45
1794,64,75
3193,55,62
3193,81,92
829,38,45
829,64,75
660,55,62
660,81,92
1048,1,8
1048,27,38
1820,38,45
1820,64,75
309,61,68
309,87,98
3587,54,61
3587,80,91
3587,55,62
3587,81,92
179,66,73
179,92,103
802,38,45
802,64,75
541,38,45
541,64,75
374,1,8
374,27,38
869,66,73
869,92,103
624,38,45
624,64,75
2,38,45
2,64,75
2939,54,61
2939,80,91
2939,55,62
2939,81,92
3130,44,51
3130,70,81
2094,37,44
2094,63,74
1741,37,44
1741,63,74
844,38,45
844,64,75
570,37,44
570,63,74
798,54,61
798,80,91
766,38,45
766,64,75
2547,37,44
2547,63,74
1307,54,61
1307,80,91
1673,17,24
1673,43,54
113,66,73
113,92,103
623,63,70
623,89,100
362,38,45
362,64,75
1553,70,77
1553,96,107
621,38,45
621,64,75
2174,38,45
2174,64,75
227,35,42
227,61,72
579,38,45
579,64,75
1935,17,24
1935,43,54
5,38,45
5,64,75
2590,54,61
2590,80,91
2590,55,62
2590,81,92
645,54,61
645,80,91
440,38,45
440,64,75
2451,54,61
2451,80,91
382,66,73
382,92,103
322,38,45
322,64,75
7,37,44
7,63,74
98,35,42
98,61,72
98,38,45
98,64,75
553,66,73
553,92,103
3004,38,45
3004,64,75
509,38,45
509,64,75
558,38,45
558,64,75
1808,38,45
1808,64,75
209,38,45
209,64,75
2797,55,62
2797,81,92
2797,61,68
2797,87,98
2797,62,69
2797,88,99
865,38,45
865,64,75
3096,54,61
3096,80,91
1777,15,22
1777,41,52
139,38,45
139,64,75
1173,36,43
1173,62,73
451,38,45
451,64,75
69,38,45
69,64,75
349,38,45
349,64,75
2185,5,12
2185,31,42
220,17,24
220,43,54
148,66,73
148,92,103
978,38,45
978,64,75
