seq_index,start_position,end_position
1661,7,14
1661,94,105
2701,8,15
2701,95,106
2187,5,12
2187,92,103
58,7,14
58,94,105
365,7,14
365,94,105
1921,7,14
1921,94,105
453,7,14
453,94,105
615,7,14
615,94,105
1669,8,15
1669,95,106
586,11,18
586,98,109
17,7,14
17,94,105
216,7,14
216,94,105
1286,12,19
1286,99,110
1934,7,14
1934,94,105
1200,7,14
1200,94,105
50,8,15
50,95,106
1907,7,14
1907,94,105
2066,7,14
2066,94,105
743,7,14
743,94,105
1882,7,14
1882,94,105
607,7,14
607,94,105
2484,12,19
2484,99,110
595,7,14
595,94,105
320,7,14
320,94,105
2012,7,14
2012,94,105
3187,7,14
3187,94,105
1874,7,14
1874,94,105
1780,8,15
1780,95,106
972,7,14
972,94,105
2228,2,9
2228,89,100
2228,3,10
2228,90,101
1776,8,15
1776,95,106
1950,7,14
1950,94,105
477,7,14
477,94,105
1929,0,7
1929,87,98
261,7,14
261,94,105
33,7,14
33,94,105
258,7,14
258,94,105
2058,7,14
2058,94,105
658,8,15
658,95,106
24,7,14
24,94,105
1979,7,14
1979,94,105
2011,8,15
2011,95,106
2195,7,14
2195,94,105
143,7,14
143,94,105
829,8,15
829,95,106
149,7,14
149,94,105
881,7,14
881,94,105
541,7,14
541,94,105
2,7,14
2,94,105
2008,7,14
2008,94,105
312,7,14
312,94,105
362,7,14
362,94,105
621,7,14
621,94,105
488,8,15
488,95,106
509,8,15
509,95,106
865,7,14
865,94,105
2635,7,14
2635,94,105
139,7,14
139,94,105
69,7,14
69,94,105
560,7,14
560,94,105
