seq_index,start_position,end_position
3472,10,17
3472,60,69
3257,1,8
3257,51,60
801,23,30
801,73,82
1465,1,8
1465,51,60
1101,1,8
1101,51,60
1806,1,8
1806,51,60
1817,1,8
1817,51,60
329,23,30
329,73,82
84,22,29
84,72,81
532,23,30
532,73,82
880,23,30
880,73,82
3015,37,44
3015,87,96
1679,1,8
1679,51,60
648,23,30
648,73,82
13,22,29
13,72,81
1537,1,8
1537,51,60
304,23,30
304,73,82
573,23,30
573,73,82
596,23,30
596,73,82
596,24,31
596,74,83
232,23,30
232,73,82
195,21,28
195,71,80
195,22,29
195,72,81
323,17,24
323,67,76
57,23,30
57,73,82
159,23,30
159,73,82
590,23,30
590,73,82
288,23,30
288,73,82
2997,27,34
2997,77,86
424,24,31
424,74,83
800,19,26
800,69,78
911,23,30
911,73,82
3009,32,39
3009,82,91
308,23,30
308,73,82
757,1,8
757,51,60
1320,30,37
1320,80,89
1886,23,30
1886,73,82
707,23,30
707,73,82
512,1,8
512,51,60
225,23,30
225,73,82
334,22,29
334,72,81
1379,13,20
1379,63,72
1918,1,8
1918,51,60
472,23,30
472,73,82
870,23,30
870,73,82
3143,1,8
3143,51,60
170,23,30
170,73,82
1484,1,8
1484,51,60
3294,26,33
3294,76,85
394,23,30
394,73,82
321,23,30
321,73,82
173,22,29
173,72,81
3008,37,44
3008,87,96
549,23,30
549,73,82
1781,23,30
1781,73,82
2458,1,8
2458,51,60
361,23,30
361,73,82
46,23,30
46,73,82
1949,23,30
1949,73,82
1141,19,26
1141,69,78
559,23,30
559,73,82
2765,1,8
2765,51,60
784,23,30
784,73,82
2336,1,8
2336,51,60
2901,1,8
2901,51,60
10,23,30
10,73,82
2383,1,8
2383,51,60
3324,1,8
3324,51,60
212,23,30
212,73,82
463,1,8
463,51,60
3245,33,40
3245,83,92
2230,1,8
2230,51,60
31,23,30
31,73,82
2667,21,28
2667,71,80
2171,1,8
2171,51,60
869,23,30
869,73,82
1358,1,8
1358,51,60
2879,36,43
2879,86,95
1653,1,8
1653,51,60
207,23,30
207,73,82
1953,1,8
1953,51,60
623,22,29
623,72,81
623,23,30
623,73,82
826,23,30
826,73,82
175,1,8
175,51,60
2137,13,20
2137,63,72
2004,27,34
2004,77,86
584,23,30
584,73,82
2971,20,27
2971,70,79
948,1,8
948,51,60
12,23,30
12,73,82
1082,12,19
1082,62,71
200,1,8
200,51,60
2958,23,30
2958,73,82
1148,1,8
1148,51,60
2696,1,8
2696,51,60
2134,16,23
2134,66,75
64,23,30
64,73,82
