seq_index,start_position,end_position
2565,62,73
2565,87,94
2565,63,74
2565,88,95
2085,22,33
2085,47,54
2085,23,34
2085,48,55
2199,69,80
2199,94,101
3014,76,87
3014,101,108
1731,22,33
1731,47,54
1845,68,79
1845,93,100
1376,22,33
1376,47,54
1376,23,34
1376,48,55
1376,24,35
1376,49,56
2041,24,35
2041,49,56
2245,22,33
2245,47,54
1594,67,78
1594,92,99
1594,68,79
1594,93,100
1885,72,83
1885,97,104
1666,68,79
1666,93,100
1012,42,53
1012,67,74
2499,3,14
2499,28,35
1832,11,22
1832,36,43
1982,8,19
1982,33,40
498,24,35
498,49,56
1362,22,33
1362,47,54
1060,23,34
1060,48,55
3230,5,16
3230,30,37
3230,6,17
3230,31,38
233,43,54
233,68,75
858,42,53
858,67,74
1004,75,86
1004,100,107
1423,22,33
1423,47,54
2916,22,33
2916,47,54
3049,23,34
3049,48,55
2664,25,36
2664,50,57
3232,6,17
3232,31,38
2254,4,15
2254,29,36
2845,23,34
2845,48,55
1819,63,74
1819,88,95
1819,64,75
1819,89,96
523,62,73
523,87,94
645,73,84
645,98,105
1610,21,32
1610,46,53
1610,22,33
1610,47,54
2186,5,16
2186,30,37
2186,6,17
2186,31,38
2186,7,18
2186,32,39
2947,22,33
2947,47,54
3096,43,54
3096,68,75
1367,22,33
1367,47,54
1367,23,34
1367,48,55
3224,15,26
3224,40,47
2624,77,88
2624,102,109
1710,3,14
1710,28,35
