seq_index,start_position,end_position
3219,1,8
3219,33,42
3539,54,61
3539,86,95
2585,54,61
2585,86,95
3482,43,50
3482,75,84
1184,19,26
1184,51,60
706,55,62
706,87,96
2786,36,43
2786,68,77
3032,55,62
3032,87,96
1325,54,61
1325,86,95
2028,54,61
2028,86,95
2882,0,7
2882,32,41
2206,55,62
2206,87,96
3241,39,46
3241,71,80
2356,11,18
2356,43,52
2111,19,26
2111,51,60
987,19,26
987,51,60
232,30,37
232,62,71
3306,19,26
3306,51,60
2934,55,62
2934,87,96
2357,8,15
2357,40,49
2357,54,61
2357,86,95
1563,44,51
1563,76,85
902,19,26
902,51,60
1255,9,16
1255,41,50
923,38,45
923,70,79
395,65,72
395,97,106
1171,31,38
1171,63,72
1475,33,40
1475,65,74
796,55,62
796,87,96
59,54,61
59,86,95
3459,36,43
3459,68,77
3621,36,43
3621,68,77
2582,66,73
2582,98,107
2815,19,26
2815,51,60
1543,38,45
1543,70,79
390,35,42
390,67,76
977,65,72
977,97,106
1596,19,26
1596,51,60
2659,39,46
2659,71,80
1917,62,69
1917,94,103
1733,19,26
1733,51,60
1484,55,62
1484,87,96
2288,62,69
2288,94,103
80,19,26
80,51,60
310,40,47
310,72,81
495,19,26
495,51,60
984,12,19
984,44,53
2079,55,62
2079,87,96
2817,19,26
2817,51,60
891,54,61
891,86,95
1395,19,26
1395,51,60
2497,54,61
2497,86,95
1087,54,61
1087,86,95
338,65,72
338,97,106
335,64,71
335,96,105
2676,8,15
2676,40,49
2676,19,26
2676,51,60
1256,31,38
1256,63,72
1195,19,26
1195,51,60
1598,55,62
1598,87,96
2700,19,26
2700,51,60
3579,11,18
3579,43,52
94,37,44
94,69,78
1570,19,26
1570,51,60
1570,54,61
1570,86,95
462,62,69
462,94,103
2141,4,11
2141,36,45
1968,54,61
1968,86,95
2776,54,61
2776,86,95
2093,30,37
2093,62,71
479,40,47
479,72,81
2309,4,11
2309,36,45
779,40,47
779,72,81
3207,63,70
3207,95,104
2667,39,46
2667,71,80
3130,54,61
3130,86,95
375,19,26
375,51,60
1222,10,17
1222,42,51
2457,10,17
2457,42,51
3229,19,26
3229,51,60
1291,19,26
1291,51,60
572,19,26
572,51,60
572,54,61
572,86,95
1307,19,26
1307,51,60
826,30,37
826,62,71
1555,55,62
1555,87,96
1682,19,26
1682,51,60
3491,19,26
3491,51,60
3491,31,38
3491,63,72
3367,7,14
3367,39,48
2411,61,68
2411,93,102
651,31,38
651,63,72
174,19,26
174,51,60
