seq_index,start_position,end_position
1952,38,45
1952,51,60
2349,11,18
2349,24,33
1661,38,45
1661,51,60
1990,38,45
1990,51,60
76,17,24
76,30,39
58,38,45
58,51,60
365,38,45
365,51,60
2731,54,61
2731,67,76
151,38,45
151,51,60
1921,38,45
1921,51,60
1137,38,45
1137,51,60
3363,38,45
3363,51,60
1250,38,45
1250,51,60
3121,7,14
3121,20,29
443,38,45
443,51,60
586,38,45
586,51,60
2786,55,62
2786,68,77
17,38,45
17,51,60
303,38,45
303,51,60
1156,38,45
1156,51,60
3007,18,25
3007,31,40
211,38,45
211,51,60
2194,38,45
2194,51,60
1934,38,45
1934,51,60
1353,54,61
1353,67,76
2489,54,61
2489,67,76
1200,38,45
1200,51,60
1361,7,14
1361,20,29
2760,54,61
2760,67,76
1907,38,45
1907,51,60
1394,38,45
1394,51,60
3241,38,45
3241,51,60
1864,38,45
1864,51,60
178,38,45
178,51,60
2066,38,45
2066,51,60
2918,88,95
2918,101,110
2086,38,45
2086,51,60
1766,38,45
1766,51,60
1679,38,45
1679,51,60
648,60,67
648,73,82
3120,54,61
3120,67,76
607,38,45
607,51,60
2298,38,45
2298,51,60
573,60,67
573,73,82
596,61,68
596,74,83
407,38,45
407,51,60
2007,38,45
2007,51,60
595,38,45
595,51,60
320,38,45
320,51,60
86,38,45
86,51,60
316,38,45
316,51,60
588,38,45
588,51,60
923,38,45
923,51,60
580,60,67
580,73,82
625,26,33
625,39,48
625,27,34
625,40,49
974,38,45
974,51,60
770,38,45
770,51,60
1838,38,45
1838,51,60
428,66,73
428,79,88
424,61,68
424,74,83
219,38,45
219,51,60
1122,38,45
1122,51,60
2210,16,23
2210,29,38
2538,54,61
2538,67,76
134,38,45
134,51,60
237,38,45
237,51,60
1874,38,45
1874,51,60
1543,38,45
1543,51,60
608,38,45
608,51,60
390,38,45
390,51,60
390,54,61
390,67,76
910,38,45
910,51,60
3025,28,35
3025,41,50
521,38,45
521,51,60
1780,38,45
1780,51,60
1765,26,33
1765,39,48
3420,38,45
3420,51,60
2037,38,45
2037,51,60
1541,39,46
1541,52,61
905,38,45
905,51,60
145,38,45
145,51,60
