seq_index,start_position,end_position
419,4,11
419,37,44
453,47,54
453,80,87
2865,47,54
2865,80,87
2733,45,52
2733,78,85
806,6,13
806,39,46
411,67,74
411,100,107
1934,47,54
1934,80,87
1200,47,54
1200,80,87
455,62,69
455,95,102
1882,47,54
1882,80,87
195,47,54
195,80,87
960,25,32
960,58,65
3549,27,34
3549,60,67
86,47,54
86,80,87
3266,46,53
3266,79,86
630,71,78
630,104,111
543,47,54
543,80,87
2582,25,32
2582,58,65
3606,11,18
3606,44,51
1776,47,54
1776,80,87
107,7,14
107,40,47
3538,25,32
3538,58,65
1348,47,54
1348,80,87
2458,46,53
2458,79,86
2551,32,39
2551,65,72
263,62,69
263,95,102
2552,31,38
2552,64,71
782,47,54
782,80,87
1570,2,9
1570,35,42
519,26,33
519,59,66
1709,25,32
1709,58,65
2253,13,20
2253,46,53
2907,62,69
2907,95,102
2,47,54
2,80,87
2657,7,14
2657,40,47
474,45,52
474,78,85
1814,47,54
1814,80,87
15,47,54
15,80,87
2174,47,54
2174,80,87
488,47,54
488,80,87
579,47,54
579,80,87
1935,26,33
1935,59,66
1708,47,54
1708,80,87
2971,45,52
2971,78,85
2343,46,53
2343,79,86
523,47,54
523,80,87
1946,47,54
1946,80,87
1610,46,53
1610,79,86
3073,25,32
3073,58,65
1777,27,34
1777,60,67
834,46,53
834,79,86
