seq_index,start_position,end_position
1955,1,8
1955,41,48
2500,58,65
2500,98,105
1250,41,48
1250,81,88
1496,58,65
1496,98,105
157,34,41
157,74,81
586,41,48
586,81,88
117,39,46
117,79,86
367,2,9
367,42,49
3032,58,65
3032,98,105
2977,61,68
2977,101,108
3241,29,36
3241,69,76
2016,64,71
2016,104,111
486,30,37
486,70,77
1882,41,48
1882,81,88
3020,8,15
3020,48,55
356,19,26
356,59,66
304,39,46
304,79,86
2414,58,65
2414,98,105
2812,58,65
2812,98,105
902,41,48
902,81,88
2640,58,65
2640,98,105
307,41,48
307,81,88
2718,62,69
2718,102,109
2872,58,65
2872,98,105
279,19,26
279,59,66
287,41,48
287,81,88
1960,45,52
1960,85,92
521,41,48
521,81,88
135,39,46
135,79,86
1293,3,10
1293,43,50
1504,4,11
1504,44,51
1861,41,48
1861,81,88
423,41,48
423,81,88
2909,23,30
2909,63,70
280,36,43
280,76,83
909,41,48
909,81,88
1385,46,53
1385,86,93
2551,25,32
2551,65,72
2380,35,42
2380,75,82
903,33,40
903,73,80
1884,41,48
1884,81,88
676,4,11
676,44,51
35,41,48
35,81,88
782,41,48
782,81,88
780,62,69
780,102,109
2316,59,66
2316,99,106
212,39,46
212,79,86
850,18,25
850,58,65
1454,44,51
1454,84,91
374,44,51
374,84,91
570,41,48
570,81,88
3467,29,36
3467,69,76
2936,58,65
2936,98,105
3232,63,70
3232,103,110
826,39,46
826,79,86
2411,36,43
2411,76,83
694,41,48
694,81,88
3073,18,25
3073,58,65
209,41,48
209,81,88
3402,57,64
3402,97,104
1142,39,46
1142,79,86
610,39,46
610,79,86
1686,59,66
1686,99,106
