seq_index,start_position,end_position
718,39,46
718,102,109
2359,18,25
2359,81,88
801,39,46
801,102,109
527,39,46
527,102,109
1184,23,30
1184,86,93
1496,13,20
1496,76,83
117,39,46
117,102,109
161,39,46
161,102,109
2199,18,25
2199,81,88
1324,37,44
1324,100,107
84,39,46
84,102,109
880,39,46
880,102,109
3180,2,9
3180,65,72
734,21,28
734,84,91
122,39,46
122,102,109
57,39,46
57,102,109
3264,15,22
3264,78,85
159,39,46
159,102,109
491,14,21
491,77,84
180,39,46
180,102,109
428,39,46
428,102,109
664,39,46
664,102,109
430,39,46
430,102,109
169,39,46
169,102,109
1393,39,46
1393,102,109
708,25,32
708,88,95
308,39,46
308,102,109
135,39,46
135,102,109
1191,39,46
1191,102,109
1351,26,33
1351,89,96
769,39,46
769,102,109
1046,3,10
1046,66,73
927,35,42
927,98,105
225,39,46
225,102,109
334,39,46
334,102,109
1183,37,44
1183,100,107
472,39,46
472,102,109
870,39,46
870,102,109
170,39,46
170,102,109
696,12,19
696,75,82
571,39,46
571,102,109
745,17,24
745,80,87
361,39,46
361,102,109
2403,38,45
2403,101,108
46,39,46
46,102,109
72,39,46
72,102,109
1701,15,22
1701,78,85
194,39,46
194,102,109
1875,18,25
1875,81,88
236,37,44
236,100,107
676,4,11
676,67,74
1028,39,46
1028,102,109
164,39,46
164,102,109
746,38,45
746,101,108
1933,6,13
1933,69,76
784,39,46
784,102,109
10,39,46
10,102,109
68,39,46
68,102,109
212,39,46
212,102,109
561,39,46
561,102,109
296,39,46
296,102,109
760,39,46
760,102,109
791,39,46
791,102,109
1423,0,7
1423,63,70
620,39,46
620,102,109
812,39,46
812,102,109
179,39,46
179,102,109
841,39,46
841,102,109
678,39,46
678,102,109
3130,18,25
3130,81,88
2095,39,46
2095,102,109
656,18,25
656,81,88
207,39,46
207,102,109
993,39,46
993,102,109
826,39,46
826,102,109
750,39,46
750,102,109
584,39,46
584,102,109
442,39,46
442,102,109
3434,30,37
3434,93,100
2958,39,46
2958,102,109
2087,39,46
2087,102,109
864,39,46
864,102,109
93,19,26
93,82,89
610,39,46
610,102,109
148,39,46
148,102,109
