seq_index,start_position,end_position
1952,30,37
1952,102,109
718,24,31
718,96,103
718,25,32
718,97,104
1027,28,35
1027,100,107
1027,29,36
1027,101,108
1661,30,37
1661,102,109
1990,30,37
1990,102,109
801,24,31
801,96,103
365,30,37
365,102,109
527,23,30
527,95,102
527,24,31
527,96,103
527,25,32
527,97,104
3569,30,37
3569,102,109
151,30,37
151,102,109
594,24,31
594,96,103
615,30,37
615,102,109
659,23,30
659,95,102
659,24,31
659,96,103
1818,3,10
1818,75,82
117,24,31
117,96,103
117,25,32
117,97,104
2199,3,10
2199,75,82
216,30,37
216,102,109
1934,29,36
1934,101,108
1200,29,36
1200,101,108
2028,29,36
2028,101,108
1907,30,37
1907,102,109
649,30,37
649,102,109
1394,30,37
1394,102,109
178,30,37
178,102,109
84,24,31
84,96,103
84,25,32
84,97,104
743,30,37
743,102,109
880,24,31
880,96,103
2086,30,37
2086,102,109
2690,29,36
2690,101,108
1680,30,37
1680,102,109
607,30,37
607,102,109
232,24,31
232,96,103
407,30,37
407,102,109
1150,19,26
1150,91,98
1150,21,28
1150,93,100
697,23,30
697,95,102
697,24,31
697,96,103
2007,30,37
2007,102,109
595,30,37
595,102,109
86,29,36
86,101,108
588,30,37
588,102,109
159,24,31
159,96,103
288,24,31
288,96,103
1383,29,36
1383,101,108
692,24,31
692,96,103
616,23,30
616,95,102
616,24,31
616,96,103
307,30,37
307,102,109
2012,30,37
2012,102,109
1742,9,16
1742,81,88
3187,30,37
3187,102,109
664,24,31
664,96,103
430,24,31
430,96,103
516,23,30
516,95,102
516,24,31
516,96,103
476,24,31
476,96,103
476,25,32
476,97,104
540,30,37
540,102,109
3268,11,18
3268,83,90
237,30,37
237,102,109
1874,30,37
1874,102,109
1393,25,32
1393,97,104
608,30,37
608,102,109
521,30,37
521,102,109
308,24,31
308,96,103
1911,31,38
1911,103,110
703,24,31
703,96,103
217,8,15
217,80,87
1155,0,7
1155,72,79
972,30,37
972,102,109
146,23,30
146,95,102
1861,30,37
1861,102,109
2550,30,37
2550,102,109
487,23,30
487,95,102
487,24,31
487,96,103
334,24,31
334,96,103
334,25,32
334,97,104
1242,29,36
1242,101,108
1242,30,37
1242,102,109
1379,10,17
1379,82,89
1379,12,19
1379,84,91
1950,30,37
1950,102,109
477,29,36
477,101,108
477,30,37
477,102,109
26,29,36
26,101,108
26,30,37
26,102,109
26,31,38
26,103,110
1133,24,31
1133,96,103
408,24,31
408,96,103
394,24,31
394,96,103
2039,30,37
2039,102,109
1241,25,32
1241,97,104
87,24,31
87,96,103
36,24,31
36,96,103
633,30,37
633,102,109
764,17,24
764,89,96
979,24,31
979,96,103
979,25,32
979,97,104
1132,30,37
1132,102,109
787,30,37
787,102,109
571,24,31
571,96,103
258,30,37
258,102,109
361,23,30
361,95,102
361,24,31
361,96,103
46,25,32
46,97,104
1949,24,31
1949,96,103
1010,28,35
1010,100,107
1010,29,36
1010,101,108
1010,30,37
1010,102,109
386,23,30
386,95,102
386,24,31
386,96,103
177,23,30
177,95,102
1313,9,16
1313,81,88
72,24,31
72,96,103
583,30,37
583,102,109
464,14,21
464,86,93
22,30,37
22,102,109
338,24,31
338,96,103
335,23,30
335,95,102
335,24,31
335,96,103
1509,6,13
1509,78,85
658,30,37
658,102,109
3372,8,15
3372,80,87
528,30,37
528,102,109
1028,24,31
1028,96,103
1028,25,32
1028,97,104
253,30,37
253,102,109
1681,8,15
1681,80,87
35,30,37
35,102,109
24,30,37
24,102,109
295,30,37
295,102,109
265,24,31
265,96,103
158,30,37
158,102,109
784,24,31
784,96,103
2336,1,8
2336,73,80
863,30,37
863,102,109
245,17,24
245,89,96
245,19,26
245,91,98
245,21,28
245,93,100
500,30,37
500,102,109
233,30,37
233,102,109
327,9,16
327,81,88
68,24,31
68,96,103
2433,9,16
2433,81,88
212,23,30
212,95,102
3083,31,38
3083,103,110
871,30,37
871,102,109
296,23,30
296,95,102
296,24,31
296,96,103
2093,24,31
2093,96,103
313,23,30
313,95,102
313,24,31
313,96,103
566,24,31
566,96,103
881,30,37
881,102,109
812,24,31
812,96,103
812,25,32
812,97,104
168,30,37
168,102,109
802,30,37
802,102,109
678,23,30
678,95,102
678,24,31
678,96,103
2094,30,37
2094,102,109
1741,30,37
1741,102,109
844,31,38
844,103,110
70,24,31
70,96,103
207,24,31
207,96,103
570,30,37
570,102,109
71,30,37
71,102,109
578,23,30
578,95,102
578,24,31
578,96,103
312,30,37
312,102,109
431,30,37
431,102,109
362,30,37
362,102,109
778,24,31
778,96,103
621,30,37
621,102,109
2174,29,36
2174,101,108
488,29,36
488,101,108
579,29,36
579,101,108
1555,29,36
1555,101,108
1491,11,18
1491,83,90
584,23,30
584,95,102
584,25,32
584,97,104
667,24,31
667,96,103
3604,6,13
3604,78,85
2889,17,24
2889,89,96
2889,18,25
2889,90,97
293,30,37
293,102,109
382,25,32
382,97,104
3265,30,37
3265,102,109
7,30,37
7,102,109
82,23,30
82,95,102
3004,30,37
3004,102,109
2958,24,31
2958,96,103
694,30,37
694,102,109
2087,24,31
2087,96,103
558,30,37
558,102,109
1808,30,37
1808,102,109
864,24,31
864,96,103
865,30,37
865,102,109
1199,23,30
1199,95,102
1199,24,31
1199,96,103
41,23,30
41,95,102
41,24,31
41,96,103
604,24,31
604,96,103
451,30,37
451,102,109
69,30,37
69,102,109
1225,24,31
1225,96,103
610,24,31
610,96,103
978,30,37
978,102,109
64,25,32
64,97,104
