seq_index,start_position,end_position
223,56,63
223,90,97
3440,54,61
3440,88,95
1905,10,17
1905,44,51
1671,54,61
1671,88,95
157,11,18
157,45,52
1258,54,61
1258,88,95
2356,12,19
2356,46,53
990,7,14
990,41,48
3120,43,50
3120,77,84
2357,55,62
2357,89,96
3018,13,20
3018,47,54
1594,54,61
1594,88,95
59,55,62
59,89,96
3025,12,19
3025,46,53
1043,54,61
1043,88,95
1289,12,19
1289,46,53
707,55,62
707,89,96
1753,13,20
1753,47,54
1996,65,72
1996,99,106
1077,12,19
1077,46,53
3189,13,20
3189,47,54
3095,67,74
3095,101,108
1270,64,71
1270,98,105
1836,64,71
1836,98,105
1836,70,77
1836,104,111
177,65,72
177,99,106
1593,31,38
1593,65,72
1459,67,74
1459,101,108
2552,11,18
2552,45,52
3347,25,32
3347,59,66
3277,54,61
3277,88,95
3107,54,61
3107,88,95
3505,9,16
3505,43,50
2714,31,38
2714,65,72
3399,61,68
3399,95,102
3582,13,20
3582,47,54
3582,54,61
3582,88,95
1589,55,62
1589,89,96
1222,11,18
1222,45,52
3450,55,62
3450,89,96
2004,55,62
2004,89,96
3496,54,61
3496,88,95
1601,54,61
1601,88,95
3048,12,19
3048,46,53
988,55,62
988,89,96
3435,33,40
3435,67,74
2143,43,50
2143,77,84
