seq_index,start_position,end_position
1569,55,62
1569,94,101
1677,7,14
1677,46,53
50,8,15
50,47,54
79,54,61
79,93,100
329,61,68
329,100,107
642,8,15
642,47,54
1537,54,61
1537,93,100
2951,55,62
2951,94,101
3018,8,15
3018,47,54
59,54,61
59,93,100
643,55,62
643,94,101
3009,54,61
3009,93,100
1283,34,41
1283,73,80
3025,7,14
3025,46,53
2828,3,10
2828,42,49
1780,8,15
1780,47,54
3420,34,41
3420,73,80
1776,8,15
1776,47,54
215,24,31
215,63,70
890,30,37
890,69,76
173,65,72
173,104,111
1388,34,41
1388,73,80
1270,54,61
1270,93,100
2291,54,61
2291,93,100
1836,65,72
1836,104,111
3106,7,14
3106,46,53
1593,26,33
1593,65,72
658,8,15
658,47,54
1213,54,61
1213,93,100
996,17,24
996,56,63
1033,55,62
1033,94,101
997,44,51
997,83,90
340,37,44
340,76,83
1088,7,14
1088,46,53
3532,54,61
3532,93,100
2011,8,15
2011,47,54
2208,54,61
2208,93,100
2141,32,39
2141,71,78
829,8,15
829,47,54
1539,54,61
1539,93,100
2431,24,31
2431,63,70
3512,30,37
3512,69,76
1212,37,44
1212,76,83
2547,8,15
2547,47,54
1814,8,15
1814,47,54
488,8,15
488,47,54
584,61,68
584,100,107
12,54,61
12,93,100
523,8,15
523,47,54
3198,64,71
3198,103,110
3585,60,67
3585,99,106
509,8,15
509,47,54
2624,57,64
2624,96,103
