seq_index,start_position,end_position
153,22,29
153,66,73
1493,54,61
1493,98,105
1722,2,9
1722,46,53
580,54,61
580,98,105
59,45,52
59,89,96
807,54,61
807,98,105
2032,40,47
2032,84,91
753,55,62
753,99,106
287,3,10
287,47,54
3208,54,61
3208,98,105
3566,54,61
3566,98,105
2228,2,9
2228,46,53
2072,54,61
2072,98,105
215,55,62
215,99,106
1270,54,61
1270,98,105
3530,55,62
3530,99,106
177,55,62
177,99,106
1721,24,31
1721,68,75
805,54,61
805,98,105
805,55,62
805,99,106
141,17,24
141,61,68
1570,55,62
1570,99,106
1088,2,9
1088,46,53
3083,39,46
3083,83,90
1048,1,8
1048,45,52
1650,43,50
1650,87,94
955,30,37
955,74,81
955,55,62
955,99,106
572,3,10
572,47,54
584,56,63
584,100,107
845,31,38
845,75,82
1529,56,63
1529,100,107
1834,23,30
1834,67,74
1772,3,10
1772,47,54
2546,55,62
2546,99,106
951,3,10
951,47,54
2735,54,61
2735,98,105
41,55,62
41,99,106
