seq_index,start_position,end_position
718,23,30
718,54,61
718,24,31
718,55,62
830,24,31
830,55,62
184,70,77
184,101,108
262,24,31
262,55,62
3257,2,9
3257,33,40
729,23,30
729,54,61
729,24,31
729,55,62
801,23,30
801,54,61
801,24,31
801,55,62
2988,42,49
2988,73,80
1101,3,10
1101,34,41
278,36,43
278,67,74
484,23,30
484,54,61
484,24,31
484,55,62
527,23,30
527,54,61
527,24,31
527,55,62
39,23,30
39,54,61
39,24,31
39,55,62
594,23,30
594,54,61
594,24,31
594,55,62
659,23,30
659,54,61
659,24,31
659,55,62
1818,3,10
1818,34,41
2102,24,31
2102,55,62
117,25,32
117,56,63
161,24,31
161,55,62
2894,11,18
2894,42,49
473,24,31
473,55,62
329,24,31
329,55,62
368,24,31
368,55,62
84,23,30
84,54,61
84,24,31
84,55,62
532,23,30
532,54,61
532,24,31
532,55,62
880,23,30
880,54,61
880,24,31
880,55,62
648,23,30
648,54,61
648,24,31
648,55,62
1564,57,64
1564,88,95
3518,66,73
3518,97,104
122,24,31
122,55,62
304,24,31
304,55,62
573,23,30
573,54,61
573,24,31
573,55,62
596,23,30
596,54,61
596,24,31
596,55,62
735,24,31
735,55,62
697,23,30
697,54,61
697,24,31
697,55,62
57,23,30
57,54,61
57,24,31
57,55,62
1045,23,30
1045,54,61
159,24,31
159,55,62
590,23,30
590,54,61
590,24,31
590,55,62
288,24,31
288,55,62
692,23,30
692,54,61
692,24,31
692,55,62
630,24,31
630,55,62
395,5,12
395,36,43
616,23,30
616,54,61
616,24,31
616,55,62
2110,3,10
2110,34,41
180,24,31
180,55,62
1475,24,31
1475,55,62
3038,23,30
3038,54,61
3038,24,31
3038,55,62
3038,25,32
3038,56,63
424,24,31
424,55,62
59,24,31
59,55,62
66,23,30
66,54,61
66,24,31
66,55,62
664,23,30
664,54,61
664,24,31
664,55,62
2538,23,30
2538,54,61
2538,24,31
2538,55,62
516,23,30
516,54,61
516,24,31
516,55,62
476,23,30
476,54,61
476,24,31
476,55,62
911,24,31
911,55,62
169,24,31
169,55,62
1393,23,30
1393,54,61
1393,24,31
1393,55,62
21,24,31
21,55,62
518,23,30
518,54,61
518,24,31
518,55,62
703,23,30
703,54,61
703,24,31
703,55,62
556,1,8
556,32,39
146,24,31
146,55,62
1886,23,30
1886,54,61
1886,24,31
1886,55,62
1666,11,18
1666,42,49
707,23,30
707,54,61
707,24,31
707,55,62
3248,63,70
3248,94,101
512,36,43
512,67,74
1333,23,30
1333,54,61
225,24,31
225,55,62
1481,23,30
1481,54,61
1481,24,31
1481,55,62
487,23,30
487,54,61
487,24,31
487,55,62
16,23,30
16,54,61
16,24,31
16,55,62
334,24,31
334,55,62
3620,64,71
3620,95,102
472,24,31
472,55,62
870,24,31
870,55,62
1757,12,19
1757,43,50
3313,58,65
3313,89,96
170,24,31
170,55,62
3294,24,31
3294,55,62
408,24,31
408,55,62
394,24,31
394,55,62
1241,24,31
1241,55,62
87,23,30
87,54,61
87,24,31
87,55,62
2286,35,42
2286,66,73
2927,55,62
2927,86,93
2927,58,65
2927,89,96
36,23,30
36,54,61
36,24,31
36,55,62
1736,72,79
1736,103,110
321,24,31
321,55,62
549,23,30
549,54,61
549,24,31
549,55,62
979,23,30
979,54,61
979,24,31
979,55,62
1781,24,31
1781,55,62
2660,58,65
2660,89,96
571,23,30
571,54,61
571,24,31
571,55,62
361,24,31
361,55,62
46,23,30
46,54,61
46,24,31
46,55,62
386,24,31
386,55,62
177,24,31
177,55,62
72,23,30
72,54,61
72,24,31
72,55,62
2522,8,15
2522,39,46
3485,41,48
3485,72,79
129,24,31
129,55,62
665,23,30
665,54,61
665,24,31
665,55,62
338,24,31
338,55,62
335,24,31
335,55,62
194,24,31
194,55,62
559,23,30
559,54,61
559,24,31
559,55,62
1304,23,30
1304,54,61
1969,57,64
1969,88,95
1969,58,65
1969,89,96
1028,24,31
1028,55,62
1028,25,32
1028,56,63
2552,23,30
2552,54,61
555,23,30
555,54,61
1145,23,30
1145,54,61
1783,64,71
1783,95,102
265,24,31
265,55,62
575,23,30
575,54,61
575,24,31
575,55,62
784,23,30
784,54,61
784,24,31
784,55,62
1774,37,44
1774,68,75
3112,2,9
3112,33,40
359,24,31
359,55,62
1494,4,11
1494,35,42
2901,2,9
2901,33,40
2901,3,10
2901,34,41
1477,23,30
1477,54,61
10,23,30
10,54,61
10,24,31
10,55,62
68,23,30
68,54,61
68,24,31
68,55,62
2333,67,74
2333,98,105
1530,62,69
1530,93,100
1968,58,65
1968,89,96
3324,4,11
3324,35,42
212,24,31
212,55,62
296,24,31
296,55,62
313,24,31
313,55,62
3107,23,30
3107,54,61
31,23,30
31,54,61
31,24,31
31,55,62
3505,24,31
3505,55,62
566,23,30
566,54,61
566,24,31
566,55,62
620,23,30
620,54,61
620,24,31
620,55,62
812,23,30
812,54,61
812,24,31
812,55,62
179,24,31
179,55,62
841,24,31
841,55,62
678,23,30
678,54,61
678,24,31
678,55,62
869,24,31
869,55,62
2095,23,30
2095,54,61
2095,24,31
2095,55,62
656,2,9
656,33,40
656,3,10
656,34,41
1653,3,10
1653,34,41
1653,4,11
1653,35,42
70,23,30
70,54,61
70,24,31
70,55,62
1802,55,62
1802,86,93
1802,58,65
1802,89,96
510,23,30
510,54,61
510,24,31
510,55,62
578,23,30
578,54,61
578,24,31
578,55,62
113,24,31
113,55,62
623,23,30
623,54,61
1984,23,30
1984,54,61
826,24,31
826,55,62
750,23,30
750,54,61
750,24,31
750,55,62
2506,23,30
2506,54,61
2506,24,31
2506,55,62
778,23,30
778,54,61
778,24,31
778,55,62
73,23,30
73,54,61
73,24,31
73,55,62
420,59,66
420,90,97
584,23,30
584,54,61
584,24,31
584,55,62
584,25,32
584,56,63
2911,24,31
2911,55,62
667,23,30
667,54,61
667,24,31
667,55,62
1976,24,31
1976,55,62
12,23,30
12,54,61
12,24,31
12,55,62
1529,55,62
1529,86,93
1499,59,66
1499,90,97
836,24,31
836,55,62
3563,4,11
3563,35,42
1903,23,30
1903,54,61
382,24,31
382,55,62
82,23,30
82,54,61
82,24,31
82,55,62
553,23,30
553,54,61
553,24,31
553,55,62
2958,24,31
2958,55,62
2087,24,31
2087,55,62
864,24,31
864,55,62
1199,23,30
1199,54,61
2696,1,8
2696,32,39
41,23,30
41,54,61
41,24,31
41,55,62
131,24,31
131,55,62
604,23,30
604,54,61
604,24,31
604,55,62
651,23,30
651,54,61
651,24,31
651,55,62
93,23,30
93,54,61
93,24,31
93,55,62
1225,23,30
1225,54,61
610,23,30
610,54,61
610,24,31
610,55,62
2134,14,21
2134,45,52
1607,23,30
1607,54,61
1607,24,31
1607,55,62
64,23,30
64,54,61
64,24,31
64,55,62
