seq_index,start_position,end_position
1990,26,33
1990,38,45
3257,9,16
3257,21,28
1184,7,14
1184,19,26
1184,8,15
1184,20,27
3363,78,85
3363,90,97
3175,29,36
3175,41,48
473,23,30
473,35,42
2259,28,35
2259,40,47
2977,24,31
2977,36,43
3355,23,30
3355,35,42
1534,42,49
1534,54,61
1679,0,7
1679,12,19
1679,1,8
1679,13,20
648,23,30
648,35,42
195,21,28
195,33,40
323,18,25
323,30,37
2222,42,49
2222,54,61
1841,24,31
1841,36,43
2557,42,49
2557,54,61
2557,43,50
2557,55,62
395,5,12
395,17,24
1522,80,87
1522,92,99
3248,68,75
3248,80,87
3248,69,76
3248,81,88
927,72,79
927,84,91
1439,77,84
1439,89,96
3294,26,33
3294,38,45
3294,42,49
3294,54,61
3294,43,50
3294,55,62
2286,75,82
2286,87,94
2976,56,63
2976,68,75
2196,58,65
2196,70,77
2196,59,66
2196,71,78
1693,58,65
1693,70,77
2729,6,13
2729,18,25
1007,70,77
1007,82,89
1092,43,50
1092,55,62
2692,42,49
2692,54,61
1593,30,37
1593,42,49
2165,90,97
2165,102,109
996,30,37
996,42,49
1969,42,49
1969,54,61
1969,43,50
1969,55,62
1969,44,51
1969,56,63
1783,64,71
1783,76,83
997,57,64
997,69,76
2093,54,61
2093,66,73
2230,72,79
2230,84,91
669,43,50
669,55,62
2657,83,90
2657,95,102
1640,42,49
1640,54,61
993,54,61
993,66,73
2362,57,64
2362,69,76
2004,42,49
2004,54,61
2004,43,50
2004,55,62
3135,57,64
3135,69,76
1555,59,66
1555,71,78
2679,68,75
2679,80,87
667,43,50
667,55,62
2343,60,67
2343,72,79
2084,16,23
2084,28,35
2084,17,24
2084,29,36
2084,18,25
2084,30,37
906,57,64
906,69,76
906,58,65
906,70,77
1560,59,66
1560,71,78
1607,20,27
1607,32,39
1607,23,30
1607,35,42
2526,43,50
2526,55,62
