seq_index,start_position,end_position
1952,63,74
1952,81,88
1027,63,74
1027,81,88
1027,70,81
1027,88,95
1661,63,74
1661,81,88
1990,63,74
1990,81,88
2359,63,74
2359,81,88
525,63,74
525,81,88
58,63,74
58,81,88
365,63,74
365,81,88
115,63,74
115,81,88
3569,63,74
3569,81,88
151,63,74
151,81,88
249,63,74
249,81,88
1921,63,74
1921,81,88
827,63,74
827,81,88
1250,63,74
1250,81,88
615,63,74
615,81,88
443,63,74
443,81,88
586,63,74
586,81,88
17,63,74
17,81,88
303,63,74
303,81,88
211,63,74
211,81,88
1934,62,73
1934,80,87
50,63,74
50,81,88
1907,63,74
1907,81,88
1394,63,74
1394,81,88
1864,63,74
1864,81,88
178,63,74
178,81,88
2066,63,74
2066,81,88
3191,44,55
3191,62,69
1397,11,22
1397,29,36
743,63,74
743,81,88
465,63,74
465,81,88
2086,63,74
2086,81,88
2690,63,74
2690,81,88
1680,63,74
1680,81,88
607,63,74
607,81,88
2298,63,74
2298,81,88
407,63,74
407,81,88
2007,63,74
2007,81,88
482,63,74
482,81,88
595,63,74
595,81,88
320,63,74
320,81,88
902,63,74
902,81,88
86,62,73
86,80,87
316,63,74
316,81,88
588,63,74
588,81,88
2045,80,91
2045,98,105
663,63,74
663,81,88
2775,44,55
2775,62,69
1599,79,90
1599,97,104
1475,5,16
1475,23,30
918,63,74
918,81,88
770,63,74
770,81,88
219,63,74
219,81,88
307,63,74
307,81,88
1742,42,53
1742,60,67
3187,63,74
3187,81,88
65,63,74
65,81,88
134,63,74
134,81,88
540,63,74
540,81,88
237,63,74
237,81,88
1874,63,74
1874,81,88
287,63,74
287,81,88
910,63,74
910,81,88
708,63,74
708,81,88
1158,72,83
1158,90,97
1158,73,84
1158,91,98
1780,63,74
1780,81,88
2465,63,74
2465,81,88
217,71,82
217,89,96
217,74,85
217,92,99
1666,67,78
1666,85,92
145,63,74
145,81,88
1776,62,73
1776,80,87
423,63,74
423,81,88
1242,63,74
1242,81,88
551,63,74
551,81,88
1034,64,75
1034,82,89
1544,63,74
1544,81,88
1757,16,27
1757,34,41
1950,63,74
1950,81,88
477,63,74
477,81,88
26,63,74
26,81,88
674,63,74
674,81,88
1109,63,74
1109,81,88
1002,63,74
1002,81,88
3186,82,93
3186,100,107
2039,63,74
2039,81,88
310,63,74
310,81,88
633,61,72
633,79,86
633,63,74
633,81,88
909,63,74
909,81,88
1305,71,82
1305,89,96
2706,5,16
2706,23,30
1132,63,74
1132,81,88
3463,4,15
3463,22,29
1793,63,74
1793,81,88
33,63,74
33,81,88
599,63,74
599,81,88
258,63,74
258,81,88
1685,63,74
1685,81,88
2983,84,95
2983,102,109
1313,42,53
1313,60,67
22,63,74
22,81,88
3206,40,51
3206,58,65
658,63,74
658,81,88
3372,41,52
3372,59,66
183,63,74
183,81,88
528,63,74
528,81,88
269,40,51
269,58,65
253,63,74
253,81,88
1598,3,14
1598,21,28
1681,41,52
1681,59,66
589,63,74
589,81,88
35,63,74
35,81,88
24,63,74
24,81,88
782,62,73
782,80,87
782,63,74
782,81,88
43,42,53
43,60,67
158,63,74
158,81,88
2011,63,74
2011,81,88
863,63,74
863,81,88
1828,63,74
1828,81,88
519,71,82
519,89,96
519,74,85
519,92,99
109,63,74
109,81,88
233,63,74
233,81,88
163,63,74
163,81,88
2103,63,74
2103,81,88
1709,40,51
1709,58,65
1709,41,52
1709,59,66
2488,63,74
2488,81,88
852,63,74
852,81,88
327,42,53
327,60,67
2195,62,73
2195,80,87
2734,63,74
2734,81,88
1794,63,74
1794,81,88
871,63,74
871,81,88
829,63,74
829,81,88
190,63,74
190,81,88
149,63,74
149,81,88
3399,23,34
3399,41,48
881,63,74
881,81,88
1820,63,74
1820,81,88
168,63,74
168,81,88
541,63,74
541,81,88
374,27,38
374,45,52
624,63,74
624,81,88
2,62,73
2,80,87
2094,63,74
2094,81,88
1511,44,55
1511,62,69
416,17,28
416,35,42
1741,63,74
1741,81,88
844,64,75
844,82,89
570,63,74
570,81,88
766,63,74
766,81,88
1640,26,37
1640,44,51
2008,63,74
2008,81,88
71,63,74
71,81,88
312,63,74
312,81,88
1673,42,53
1673,60,67
431,63,74
431,81,88
1984,63,74
1984,81,88
362,63,74
362,81,88
2174,62,73
2174,80,87
227,63,74
227,81,88
3382,21,32
3382,39,46
1935,74,85
1935,92,99
1708,63,74
1708,81,88
3387,9,20
3387,27,34
523,62,73
523,80,87
440,63,74
440,81,88
2451,11,22
2451,29,36
322,63,74
322,81,88
3265,63,74
3265,81,88
7,63,74
7,81,88
2589,41,52
2589,59,66
98,63,74
98,81,88
1508,21,32
1508,39,46
3004,63,74
3004,81,88
682,63,74
682,81,88
694,63,74
694,81,88
509,63,74
509,81,88
558,63,74
558,81,88
1808,63,74
1808,81,88
209,63,74
209,81,88
865,63,74
865,81,88
1777,42,53
1777,60,67
139,63,74
139,81,88
2005,63,74
2005,81,88
451,63,74
451,81,88
69,63,74
69,81,88
349,63,74
349,81,88
560,63,74
560,81,88
220,42,53
220,60,67
220,75,86
220,93,100
1686,41,52
1686,59,66
978,63,74
978,81,88
