seq_index,start_position,end_position
3472,23,34
3472,74,81
3379,32,43
3379,83,90
2218,42,53
2218,93,100
3234,42,53
3234,93,100
2481,37,48
2481,88,95
1428,7,18
1428,58,65
811,7,18
811,58,65
3538,34,45
3538,85,92
696,24,35
696,75,82
1313,42,53
1313,93,100
1683,21,32
1683,72,79
3372,41,52
3372,92,99
1681,39,50
1681,90,97
1783,18,29
1783,69,76
1498,37,48
1498,88,95
43,42,53
43,93,100
2494,21,32
2494,72,79
327,42,53
327,93,100
932,7,18
932,58,65
3527,38,49
3527,89,96
3232,7,18
3232,58,65
3046,43,54
3046,94,101
2065,14,25
2065,65,72
2065,15,26
2065,66,73
2741,7,18
2741,58,65
2186,7,18
2186,58,65
1173,7,18
1173,58,65
220,42,53
220,93,100
