seq_index,start_position,end_position
1394,62,73
1394,81,88
1394,92,99
1864,62,73
1864,81,88
1864,92,99
2218,74,85
2218,93,100
2218,104,111
2690,62,73
2690,81,88
2690,92,99
770,62,73
770,81,88
770,92,99
55,74,85
55,93,100
55,104,111
134,62,73
134,81,88
134,92,99
540,62,73
540,81,88
540,92,99
237,62,73
237,81,88
237,92,99
909,62,73
909,81,88
909,92,99
109,62,73
109,81,88
109,92,99
2734,62,73
2734,81,88
2734,92,99
1794,62,73
1794,81,88
1794,92,99
871,62,73
871,81,88
871,92,99
3044,62,73
3044,81,88
3044,92,99
829,62,73
829,81,88
829,92,99
168,62,73
168,81,88
168,92,99
570,62,73
570,81,88
570,92,99
71,62,73
71,81,88
71,92,99
1935,73,84
1935,92,99
1935,103,110
