seq_index,start_position,end_position
1952,62,73
1952,88,95
1952,102,109
1661,62,73
1661,88,95
1661,102,109
1990,62,73
1990,88,95
1990,102,109
58,62,73
58,88,95
58,102,109
365,62,73
365,88,95
365,102,109
3569,62,73
3569,88,95
3569,102,109
151,62,73
151,88,95
151,102,109
827,62,73
827,88,95
827,102,109
17,62,73
17,88,95
17,102,109
303,62,73
303,88,95
303,102,109
211,62,73
211,88,95
211,102,109
1394,62,73
1394,88,95
1394,102,109
178,62,73
178,88,95
178,102,109
2086,62,73
2086,88,95
2086,102,109
1680,62,73
1680,88,95
1680,102,109
607,62,73
607,88,95
607,102,109
2007,62,73
2007,88,95
2007,102,109
595,62,73
595,88,95
595,102,109
320,62,73
320,88,95
320,102,109
588,62,73
588,88,95
588,102,109
1838,61,72
1838,87,94
1838,101,108
65,62,73
65,88,95
65,102,109
540,62,73
540,88,95
540,102,109
237,62,73
237,88,95
237,102,109
910,62,73
910,88,95
910,102,109
1780,62,73
1780,88,95
1780,102,109
556,40,51
556,66,73
556,80,87
1776,61,72
1776,87,94
1776,101,108
2550,62,73
2550,88,95
2550,102,109
26,62,73
26,88,95
26,102,109
1002,62,73
1002,88,95
1002,102,109
633,62,73
633,88,95
633,102,109
909,62,73
909,88,95
909,102,109
261,62,73
261,88,95
261,102,109
3372,40,51
3372,66,73
3372,80,87
253,62,73
253,88,95
253,102,109
1681,40,51
1681,66,73
1681,80,87
555,62,73
555,88,95
555,102,109
589,62,73
589,88,95
589,102,109
35,62,73
35,88,95
35,102,109
782,62,73
782,88,95
782,102,109
158,62,73
158,88,95
158,102,109
863,62,73
863,88,95
863,102,109
1828,62,73
1828,88,95
1828,102,109
109,62,73
109,88,95
109,102,109
2103,62,73
2103,88,95
2103,102,109
871,62,73
871,88,95
871,102,109
829,62,73
829,88,95
829,102,109
190,62,73
190,88,95
190,102,109
881,62,73
881,88,95
881,102,109
541,62,73
541,88,95
541,102,109
570,62,73
570,88,95
570,102,109
2547,62,73
2547,88,95
2547,102,109
71,62,73
71,88,95
71,102,109
1673,42,53
1673,68,75
1673,82,89
431,62,73
431,88,95
431,102,109
1984,62,73
1984,88,95
1984,102,109
3265,62,73
3265,88,95
3265,102,109
7,62,73
7,88,95
7,102,109
98,62,73
98,88,95
98,102,109
3004,62,73
3004,88,95
3004,102,109
682,62,73
682,88,95
682,102,109
694,62,73
694,88,95
694,102,109
509,62,73
509,88,95
509,102,109
558,62,73
558,88,95
558,102,109
1808,62,73
1808,88,95
1808,102,109
865,62,73
865,88,95
865,102,109
139,62,73
139,88,95
139,102,109
