seq_index,start_position,end_position
453,63,74
453,80,87
453,96,107
586,64,75
586,81,88
586,97,108
1864,64,75
1864,81,88
1864,97,108
195,63,74
195,80,87
195,96,107
1838,61,72
1838,78,85
1838,94,105
633,62,73
633,79,86
633,95,106
599,64,75
599,81,88
599,97,108
253,62,73
253,79,86
253,95,106
782,63,74
782,80,87
782,96,107
1709,41,52
1709,58,65
1709,74,85
829,62,73
829,79,86
829,95,106
1820,64,75
1820,81,88
1820,97,108
1673,43,54
1673,60,67
1673,76,87
1708,63,74
1708,80,87
1708,96,107
5,62,73
5,79,86
5,95,106
3004,62,73
3004,79,86
3004,95,106
2005,64,75
2005,81,88
2005,97,108
560,62,73
560,79,86
560,95,106
