seq_index,start_position,end_position
1952,65,76
1952,81,88
1952,95,106
1661,65,76
1661,81,88
1661,95,106
365,65,76
365,81,88
365,95,106
151,65,76
151,81,88
151,95,106
827,65,76
827,81,88
827,95,106
615,65,76
615,81,88
615,95,106
17,65,76
17,81,88
17,95,106
1934,64,75
1934,80,87
1934,94,105
1200,64,75
1200,80,87
1200,94,105
50,65,76
50,81,88
50,95,106
1864,65,76
1864,81,88
1864,95,106
178,65,76
178,81,88
178,95,106
2066,65,76
2066,81,88
2066,95,106
2086,65,76
2086,81,88
2086,95,106
607,65,76
607,81,88
607,95,106
595,65,76
595,81,88
595,95,106
320,65,76
320,81,88
320,95,106
902,65,76
902,81,88
902,95,106
86,64,75
86,80,87
86,94,105
588,65,76
588,81,88
588,95,106
663,65,76
663,81,88
663,95,106
219,65,76
219,81,88
219,95,106
543,64,75
543,80,87
543,94,105
65,65,76
65,81,88
65,95,106
540,65,76
540,81,88
540,95,106
1874,65,76
1874,81,88
1874,95,106
287,65,76
287,81,88
287,95,106
521,65,76
521,81,88
521,95,106
1780,65,76
1780,81,88
1780,95,106
145,65,76
145,81,88
145,95,106
1776,64,75
1776,80,87
1776,94,105
551,65,76
551,81,88
551,95,106
1544,65,76
1544,81,88
1544,95,106
477,65,76
477,81,88
477,95,106
26,65,76
26,81,88
26,95,106
1109,65,76
1109,81,88
1109,95,106
310,65,76
310,81,88
310,95,106
633,65,76
633,81,88
633,95,106
33,65,76
33,81,88
33,95,106
599,65,76
599,81,88
599,95,106
258,65,76
258,81,88
258,95,106
1685,65,76
1685,81,88
1685,95,106
22,65,76
22,81,88
22,95,106
3372,43,54
3372,59,66
3372,73,84
183,65,76
183,81,88
183,95,106
253,65,76
253,81,88
253,95,106
589,65,76
589,81,88
589,95,106
782,64,75
782,80,87
782,94,105
782,65,76
782,81,88
782,95,106
158,65,76
158,81,88
158,95,106
1828,65,76
1828,81,88
1828,95,106
163,65,76
163,81,88
163,95,106
2103,65,76
2103,81,88
2103,95,106
1709,42,53
1709,58,65
1709,72,83
1709,43,54
1709,59,66
1709,73,84
2195,64,75
2195,80,87
2195,94,105
190,65,76
190,81,88
190,95,106
881,65,76
881,81,88
881,95,106
1820,65,76
1820,81,88
1820,95,106
541,65,76
541,81,88
541,95,106
624,65,76
624,81,88
624,95,106
2,64,75
2,80,87
2,94,105
844,66,77
844,82,89
844,96,107
570,65,76
570,81,88
570,95,106
71,65,76
71,81,88
71,95,106
1673,44,55
1673,60,67
1673,74,85
227,65,76
227,81,88
227,95,106
579,64,75
579,80,87
579,94,105
1935,43,54
1935,59,66
1935,73,84
1708,64,75
1708,80,87
1708,94,105
1708,65,76
1708,81,88
1708,95,106
440,65,76
440,81,88
440,95,106
1946,64,75
1946,80,87
1946,94,105
322,65,76
322,81,88
322,95,106
98,65,76
98,81,88
98,95,106
3004,65,76
3004,81,88
3004,95,106
682,65,76
682,81,88
682,95,106
694,65,76
694,81,88
694,95,106
509,65,76
509,81,88
509,95,106
1808,65,76
1808,81,88
1808,95,106
1777,44,55
1777,60,67
1777,74,85
139,65,76
139,81,88
139,95,106
2005,65,76
2005,81,88
2005,95,106
69,65,76
69,81,88
69,95,106
220,44,55
220,60,67
220,74,85
