seq_index,start_position,end_position
718,7,14
718,82,89
718,89,100
830,7,14
830,82,89
830,89,100
801,7,14
801,82,89
801,89,100
117,9,16
117,84,91
117,91,102
329,7,14
329,82,89
329,89,100
483,7,14
483,82,89
483,89,100
735,7,14
735,82,89
735,89,100
57,7,14
57,82,89
57,89,100
159,7,14
159,82,89
159,89,100
692,7,14
692,82,89
692,89,100
911,7,14
911,82,89
911,89,100
1393,7,14
1393,82,89
1393,89,100
703,7,14
703,82,89
703,89,100
1886,7,14
1886,82,89
1886,89,100
334,7,14
334,82,89
334,89,100
2067,7,14
2067,82,89
2067,89,100
394,7,14
394,82,89
394,89,100
36,7,14
36,82,89
36,89,100
321,7,14
321,82,89
321,89,100
549,7,14
549,82,89
549,89,100
979,7,14
979,82,89
979,89,100
1781,7,14
1781,82,89
1781,89,100
1949,7,14
1949,82,89
1949,89,100
386,7,14
386,82,89
386,89,100
72,7,14
72,82,89
72,89,100
194,7,14
194,82,89
194,89,100
164,7,14
164,82,89
164,89,100
96,7,14
96,82,89
96,89,100
68,7,14
68,82,89
68,89,100
306,7,14
306,82,89
306,89,100
309,7,14
309,82,89
309,89,100
179,7,14
179,82,89
179,89,100
70,7,14
70,82,89
70,89,100
207,7,14
207,82,89
207,89,100
510,7,14
510,82,89
510,89,100
251,7,14
251,82,89
251,89,100
750,7,14
750,82,89
750,89,100
778,7,14
778,82,89
778,89,100
667,7,14
667,82,89
667,89,100
2958,7,14
2958,82,89
2958,89,100
422,7,14
422,82,89
422,89,100
610,7,14
610,82,89
610,89,100
148,7,14
148,82,89
148,89,100
