seq_index,start_position,end_position
830,7,14
830,45,52
830,66,73
39,7,14
39,45,52
39,66,73
594,7,14
594,45,52
594,66,73
84,7,14
84,45,52
84,66,73
532,7,14
532,45,52
532,66,73
304,7,14
304,45,52
304,66,73
697,7,14
697,45,52
697,66,73
57,7,14
57,45,52
57,66,73
159,7,14
159,45,52
159,66,73
590,7,14
590,45,52
590,66,73
288,7,14
288,45,52
288,66,73
692,7,14
692,45,52
692,66,73
180,7,14
180,45,52
180,66,73
424,7,14
424,45,52
424,66,73
66,7,14
66,45,52
66,66,73
430,7,14
430,45,52
430,66,73
703,7,14
703,45,52
703,66,73
1886,7,14
1886,45,52
1886,66,73
2067,7,14
2067,45,52
2067,66,73
408,7,14
408,45,52
408,66,73
248,7,14
248,45,52
248,66,73
394,7,14
394,45,52
394,66,73
1241,7,14
1241,45,52
1241,66,73
36,7,14
36,45,52
36,66,73
549,7,14
549,45,52
549,66,73
1781,7,14
1781,45,52
1781,66,73
361,7,14
361,45,52
361,66,73
1949,7,14
1949,45,52
1949,66,73
386,7,14
386,45,52
386,66,73
930,7,14
930,45,52
930,66,73
72,7,14
72,45,52
72,66,73
114,7,14
114,45,52
114,66,73
559,7,14
559,45,52
559,66,73
164,7,14
164,45,52
164,66,73
746,6,13
746,44,51
746,65,72
575,7,14
575,45,52
575,66,73
784,7,14
784,45,52
784,66,73
96,7,14
96,45,52
96,66,73
10,7,14
10,45,52
10,66,73
306,7,14
306,45,52
306,66,73
760,7,14
760,45,52
760,66,73
2093,7,14
2093,45,52
2093,66,73
620,7,14
620,45,52
620,66,73
309,7,14
309,45,52
309,66,73
179,7,14
179,45,52
179,66,73
841,7,14
841,45,52
841,66,73
869,7,14
869,45,52
869,66,73
70,7,14
70,45,52
70,66,73
207,7,14
207,45,52
207,66,73
474,7,14
474,45,52
474,66,73
510,7,14
510,45,52
510,66,73
826,7,14
826,45,52
826,66,73
778,7,14
778,45,52
778,66,73
12,7,14
12,45,52
12,66,73
442,7,14
442,45,52
442,66,73
82,7,14
82,45,52
82,66,73
553,7,14
553,45,52
553,66,73
2958,7,14
2958,45,52
2958,66,73
585,7,14
585,45,52
585,66,73
422,7,14
422,45,52
422,66,73
41,7,14
41,45,52
41,66,73
604,7,14
604,45,52
604,66,73
610,7,14
610,45,52
610,66,73
148,7,14
148,45,52
148,66,73
