seq_index,start_position,end_position
718,7,14
718,45,52
718,90,101
830,7,14
830,45,52
830,90,101
262,7,14
262,45,52
262,90,101
1822,7,14
1822,45,52
1822,90,101
801,7,14
801,45,52
801,90,101
527,7,14
527,45,52
527,90,101
534,7,14
534,45,52
534,90,101
39,7,14
39,45,52
39,90,101
594,7,14
594,45,52
594,90,101
161,7,14
161,45,52
161,90,101
329,7,14
329,45,52
329,90,101
532,7,14
532,45,52
532,90,101
483,7,14
483,45,52
483,90,101
697,7,14
697,45,52
697,90,101
57,7,14
57,45,52
57,90,101
159,7,14
159,45,52
159,90,101
590,7,14
590,45,52
590,90,101
692,7,14
692,45,52
692,90,101
424,7,14
424,45,52
424,90,101
516,7,14
516,45,52
516,90,101
911,7,14
911,45,52
911,90,101
1393,7,14
1393,45,52
1393,90,101
21,8,15
21,46,53
21,91,102
518,7,14
518,45,52
518,90,101
703,7,14
703,45,52
703,90,101
1886,7,14
1886,45,52
1886,90,101
225,7,14
225,45,52
225,90,101
487,7,14
487,45,52
487,90,101
334,7,14
334,45,52
334,90,101
1133,7,14
1133,45,52
1133,90,101
2067,7,14
2067,45,52
2067,90,101
408,7,14
408,45,52
408,90,101
248,7,14
248,45,52
248,90,101
394,7,14
394,45,52
394,90,101
1241,7,14
1241,45,52
1241,90,101
87,7,14
87,45,52
87,90,101
1347,7,14
1347,45,52
1347,90,101
36,7,14
36,45,52
36,90,101
321,7,14
321,45,52
321,90,101
549,7,14
549,45,52
549,90,101
1878,7,14
1878,45,52
1878,90,101
979,7,14
979,45,52
979,90,101
1781,7,14
1781,45,52
1781,90,101
361,7,14
361,45,52
361,90,101
46,7,14
46,45,52
46,90,101
1949,7,14
1949,45,52
1949,90,101
386,7,14
386,45,52
386,90,101
177,7,14
177,45,52
177,90,101
930,7,14
930,45,52
930,90,101
72,7,14
72,45,52
72,90,101
114,7,14
114,45,52
114,90,101
335,7,14
335,45,52
335,90,101
194,7,14
194,45,52
194,90,101
164,7,14
164,45,52
164,90,101
784,7,14
784,45,52
784,90,101
96,7,14
96,45,52
96,90,101
10,7,14
10,45,52
10,90,101
68,7,14
68,45,52
68,90,101
306,7,14
306,45,52
306,90,101
212,7,14
212,45,52
212,90,101
561,7,14
561,45,52
561,90,101
760,7,14
760,45,52
760,90,101
791,7,14
791,45,52
791,90,101
179,7,14
179,45,52
179,90,101
841,7,14
841,45,52
841,90,101
869,7,14
869,45,52
869,90,101
70,7,14
70,45,52
70,90,101
207,7,14
207,45,52
207,90,101
474,7,14
474,45,52
474,90,101
510,7,14
510,45,52
510,90,101
251,7,14
251,45,52
251,90,101
826,7,14
826,45,52
826,90,101
803,7,14
803,45,52
803,90,101
750,7,14
750,45,52
750,90,101
778,7,14
778,45,52
778,90,101
73,7,14
73,45,52
73,90,101
442,7,14
442,45,52
442,90,101
82,7,14
82,45,52
82,90,101
2958,7,14
2958,45,52
2958,90,101
422,7,14
422,45,52
422,90,101
1199,7,14
1199,45,52
1199,90,101
610,7,14
610,45,52
610,90,101
148,7,14
148,45,52
148,90,101
64,7,14
64,45,52
64,90,101
