seq_index,start_position,end_position
718,4,11
718,82,89
718,91,102
830,4,11
830,82,89
830,91,102
39,4,11
39,82,89
39,91,102
117,4,11
117,82,89
117,91,102
473,4,11
473,82,89
473,91,102
329,4,11
329,82,89
329,91,102
483,4,11
483,82,89
483,91,102
57,4,11
57,82,89
57,91,102
159,4,11
159,82,89
159,91,102
692,4,11
692,82,89
692,91,102
664,4,11
664,82,89
664,91,102
911,4,11
911,82,89
911,91,102
1393,4,11
1393,82,89
1393,91,102
769,4,11
769,82,89
769,91,102
1886,4,11
1886,82,89
1886,91,102
334,4,11
334,82,89
334,91,102
472,4,11
472,82,89
472,91,102
170,4,11
170,82,89
170,91,102
2067,4,11
2067,82,89
2067,91,102
394,4,11
394,82,89
394,91,102
36,4,11
36,82,89
36,91,102
321,4,11
321,82,89
321,91,102
549,4,11
549,82,89
549,91,102
979,4,11
979,82,89
979,91,102
1781,4,11
1781,82,89
1781,91,102
1949,4,11
1949,82,89
1949,91,102
72,4,11
72,82,89
72,91,102
129,4,11
129,82,89
129,91,102
194,4,11
194,82,89
194,91,102
164,4,11
164,82,89
164,91,102
68,4,11
68,82,89
68,91,102
760,4,11
760,82,89
760,91,102
1658,4,11
1658,82,89
1658,91,102
812,4,11
812,82,89
812,91,102
179,4,11
179,82,89
179,91,102
70,4,11
70,82,89
70,91,102
207,4,11
207,82,89
207,91,102
510,4,11
510,82,89
510,91,102
251,4,11
251,82,89
251,91,102
750,4,11
750,82,89
750,91,102
778,4,11
778,82,89
778,91,102
836,4,11
836,82,89
836,91,102
553,4,11
553,82,89
553,91,102
422,4,11
422,82,89
422,91,102
2087,4,11
2087,82,89
2087,91,102
148,4,11
148,82,89
148,91,102
