seq_index,start_position,end_position
262,4,11
262,12,19
262,91,102
594,4,11
594,12,19
594,91,102
161,4,11
161,12,19
161,91,102
1018,4,11
1018,12,19
1018,91,102
483,4,11
483,12,19
483,91,102
596,4,11
596,12,19
596,91,102
57,4,11
57,12,19
57,91,102
590,4,11
590,12,19
590,91,102
664,4,11
664,12,19
664,91,102
476,4,11
476,12,19
476,91,102
1191,2,9
1191,10,17
1191,89,100
1886,4,11
1886,12,19
1886,91,102
225,4,11
225,12,19
225,91,102
170,4,11
170,12,19
170,91,102
1133,4,11
1133,12,19
1133,91,102
2067,4,11
2067,12,19
2067,91,102
408,4,11
408,12,19
408,91,102
248,4,11
248,12,19
248,91,102
1241,4,11
1241,12,19
1241,91,102
36,4,11
36,12,19
36,91,102
321,4,11
321,12,19
321,91,102
173,3,10
173,11,18
173,90,101
979,4,11
979,12,19
979,91,102
1949,4,11
1949,12,19
1949,91,102
930,4,11
930,12,19
930,91,102
72,4,11
72,12,19
72,91,102
114,4,11
114,12,19
114,91,102
194,4,11
194,12,19
194,91,102
746,3,10
746,11,18
746,90,101
784,4,11
784,12,19
784,91,102
10,4,11
10,12,19
10,91,102
68,4,11
68,12,19
68,91,102
760,4,11
760,12,19
760,91,102
1658,4,11
1658,12,19
1658,91,102
31,4,11
31,12,19
31,91,102
179,4,11
179,12,19
179,91,102
869,4,11
869,12,19
869,91,102
251,4,11
251,12,19
251,91,102
778,4,11
778,12,19
778,91,102
442,4,11
442,12,19
442,91,102
836,4,11
836,12,19
836,91,102
82,4,11
82,12,19
82,91,102
422,4,11
422,12,19
422,91,102
2087,4,11
2087,12,19
2087,91,102
148,4,11
148,12,19
148,91,102
64,4,11
64,12,19
64,91,102
