seq_index,start_position,end_position
262,4,11
262,12,19
262,61,68
729,4,11
729,12,19
729,61,68
594,4,11
594,12,19
594,61,68
161,4,11
161,12,19
161,61,68
84,4,11
84,12,19
84,61,68
3615,18,25
3615,26,33
3615,75,82
880,4,11
880,12,19
880,61,68
122,4,11
122,12,19
122,61,68
596,4,11
596,12,19
596,61,68
735,4,11
735,12,19
735,61,68
697,4,11
697,12,19
697,61,68
590,4,11
590,12,19
590,61,68
288,4,11
288,12,19
288,61,68
476,4,11
476,12,19
476,61,68
703,4,11
703,12,19
703,61,68
707,4,11
707,12,19
707,61,68
225,4,11
225,12,19
225,61,68
170,4,11
170,12,19
170,61,68
1133,4,11
1133,12,19
1133,61,68
2067,4,11
2067,12,19
2067,61,68
321,4,11
321,12,19
321,61,68
1878,4,11
1878,12,19
1878,61,68
979,4,11
979,12,19
979,61,68
376,4,11
376,12,19
376,61,68
386,4,11
386,12,19
386,61,68
930,4,11
930,12,19
930,61,68
72,4,11
72,12,19
72,61,68
114,4,11
114,12,19
114,61,68
194,4,11
194,12,19
194,61,68
784,4,11
784,12,19
784,61,68
10,4,11
10,12,19
10,61,68
561,4,11
561,12,19
561,61,68
760,4,11
760,12,19
760,61,68
313,4,11
313,12,19
313,61,68
309,4,11
309,12,19
309,61,68
179,4,11
179,12,19
179,61,68
869,4,11
869,12,19
869,61,68
251,4,11
251,12,19
251,61,68
826,4,11
826,12,19
826,61,68
584,4,11
584,12,19
584,61,68
2363,9,16
2363,17,24
2363,66,73
836,4,11
836,12,19
836,61,68
2087,4,11
2087,12,19
2087,61,68
604,4,11
604,12,19
604,61,68
